data;vazao;nivel;chuva;Interpolado chuva;Interpolado vazao
05/10/2005;4,727141269;;0;Sim;Sim
06/10/2005;4,64000616;;0,501809373;Sim;Sim
07/10/2005;4,567807558;;0,248371283;Sim;Sim
08/10/2005;4,325372245;;0;Sim;Sim
09/10/2005;4,194926452;;0;Sim;Sim
10/10/2005;4,111958673;;0;Sim;Sim
11/10/2005;3,984368217;;0;Sim;Sim
12/10/2005;3,858476872;;0;Sim;Sim
13/10/2005;3,778666162;;0;Sim;Sim
14/10/2005;3,655610472;;0;Sim;Sim
15/10/2005;3,655610472;;0;Sim;Sim
16/10/2005;3,534312937;;0,609803728;Sim;Sim
17/10/2005;3,534312937;;0;Sim;Sim
18/10/2005;3,569032055;;0;Sim;Sim
19/10/2005;3,699991998;;0,626159471;Sim;Sim
20/10/2005;3,699991998;;0,513640312;Sim;Sim
21/10/2005;3,534312937;;0;Sim;Sim
22/10/2005;3,449171262;;0;Sim;Sim
23/10/2005;3,372580763;;0;Sim;Sim
24/10/2005;3,491368153;;2,967790075;Sim;Sim
25/10/2005;3,61197684;;0,333298115;Sim;Sim
26/10/2005;3,526835164;;0,042911191;Sim;Sim
27/10/2005;3,526835164;;0,320139471;Sim;Sim
28/10/2005;5,015942469;;0,252116565;Sim;Sim
29/10/2005;11,2490891;;17,70387366;Sim;Sim
30/10/2005;10,10754239;;11,84948344;Sim;Sim
31/10/2005;7,778125553;;9,284174352;Sim;Sim
01/11/2005;6,064612642;;0,933195417;Sim;Sim
02/11/2005;5,464407863;;7,021885147;Sim;Sim
03/11/2005;10,19298106;;16,70978565;Sim;Sim
04/11/2005;7,536943925;;5,485422993;Sim;Sim
05/11/2005;16,06456768;;45,25377748;Sim;Sim
06/11/2005;6,149338857;;0,005054748;Sim;Sim
07/11/2005;5,012757543;;1,724300964;Sim;Sim
08/11/2005;12,97851226;;11,270551;Sim;Sim
09/11/2005;7,665607607;;6,075621324;Sim;Sim
10/11/2005;5,551104368;;1,695168113;Sim;Sim
11/11/2005;8,03535327;;16,3461605;Sim;Sim
12/11/2005;9,961928149;;9,402377571;Sim;Sim
13/11/2005;8,806280056;;13,16229032;Sim;Sim
14/11/2005;7,200584525;;1,397821689;Sim;Sim
15/11/2005;6,577615661;;0,811103043;Sim;Sim
16/11/2005;16,41302424;;13,09786352;Sim;Sim
17/11/2005;6,834384044;;2,522179495;Sim;Sim
18/11/2005;9,743279295;;13,83212656;Sim;Sim
19/11/2005;10,08077748;;6,528369255;Sim;Sim
20/11/2005;12,195193;;14,78190307;Sim;Sim
21/11/2005;35,2546698;;56,87383641;Sim;Sim
22/11/2005;16,74958622;;4,383455811;Sim;Sim
23/11/2005;9,645897572;;0,052849224;Sim;Sim
24/11/2005;8,704035256;;0,597167394;Sim;Sim
25/11/2005;7,667243285;;0,014964075;Sim;Sim
26/11/2005;11,48673086;;7,30866023;Sim;Sim
27/11/2005;28,23230744;;41,26158098;Sim;Sim
28/11/2005;12,37450599;;1,361319068;Sim;Sim
29/11/2005;10,26904784;;4,297719748;Sim;Sim
30/11/2005;9,284340922;;0,65291114;Sim;Sim
01/12/2005;8,704035256;;0,039923934;Sim;Sim
02/12/2005;10,26146292;;9,967264664;Sim;Sim
03/12/2005;52,25473257;;91,76713219;Sim;Sim
04/12/2005;17,25783695;;7,219056355;Sim;Sim
05/12/2005;11,98397634;;0,058605474;Sim;Sim
06/12/2005;10,53062556;;0,018314211;Sim;Sim
07/12/2005;10,58551694;;8,850644435;Sim;Sim
08/12/2005;10,02519724;;8,525775166;Sim;Sim
09/12/2005;9,2448235;;0,989128665;Sim;Sim
10/12/2005;8,91000096;;0,057647146;Sim;Sim
11/12/2005;9,033254432;;0,557618422;Sim;Sim
12/12/2005;13,39295418;;31,33746213;Sim;Sim
13/12/2005;13,58048704;;16,13343242;Sim;Sim
14/12/2005;14,80908804;;24,02037442;Sim;Sim
15/12/2005;21,14606638;;15,15202519;Sim;Sim
16/12/2005;30,91848131;;34,23468893;Sim;Sim
17/12/2005;17,39023177;;0,015164245;Sim;Sim
18/12/2005;10,86516976;;0;Sim;Sim
19/12/2005;9,814097133;;0;Sim;Sim
20/12/2005;9,961928149;;0,978189134;Sim;Sim
21/12/2005;9,026749379;;0;Sim;Sim
22/12/2005;8,360104137;;0;Sim;Sim
23/12/2005;7,975189347;;0;Sim;Sim
24/12/2005;7,70733378;;0;Sim;Sim
25/12/2005;7,757540996;;0;Sim;Sim
26/12/2005;31,57021099;;32,511017;Sim;Sim
27/12/2005;13,53625552;;4,940585531;Sim;Sim
28/12/2005;10,07135665;;3,450938919;Sim;Sim
29/12/2005;8,732072722;;0,714092773;Sim;Sim
30/12/2005;11,54723746;;10,18269097;Sim;Sim
31/12/2005;9,287198504;;0,434958169;Sim;Sim
01/01/2006;8,999464032;;5,184206432;Sim;Sim
02/01/2006;7,916409632;;0,003236386;Sim;Sim
03/01/2006;7,493915902;;0;Sim;Sim
04/01/2006;7,39462331;;0;Sim;Sim
05/01/2006;7,087658779;;0;Sim;Sim
06/01/2006;6,984675182;;4,378427098;Sim;Sim
07/01/2006;6,980478972;;10,75945164;Sim;Sim
08/01/2006;7,082078283;;10,01936401;Sim;Sim
09/01/2006;6,534171149;;0,055549686;Sim;Sim
10/01/2006;6,292548282;;0,1053146;Sim;Sim
11/01/2006;6,149338857;;0,198915333;Sim;Sim
12/01/2006;6,197841453;;1,332212104;Sim;Sim
13/01/2006;6,681975387;;12,08280277;Sim;Sim
14/01/2006;6,491006899;;0,384598424;Sim;Sim
15/01/2006;6,491006899;;1,173628075;Sim;Sim
16/01/2006;6,201358912;;0;Sim;Sim
17/01/2006;6,013111964;;0;Sim;Sim
18/01/2006;5,872283986;;0;Sim;Sim
19/01/2006;5,63945411;;0;Sim;Sim
20/01/2006;5,547015124;;0;Sim;Sim
21/01/2006;5,411268016;;0;Sim;Sim
22/01/2006;5,367299799;;0;Sim;Sim
23/01/2006;5,276944479;;0;Sim;Sim
24/01/2006;5,144107655;;0;Sim;Sim
25/01/2006;5,190247974;;0;Sim;Sim
26/01/2006;5,280603294;;0,079164256;Sim;Sim
27/01/2006;5,100966057;;3,2900723;Sim;Sim
28/01/2006;5,012757543;;0,18329901;Sim;Sim
29/01/2006;5,012757543;;0,380737703;Sim;Sim
30/01/2006;4,840598846;;0,035383239;Sim;Sim
31/01/2006;4,840598846;;0;Sim;Sim
01/02/2006;4,840598846;;1,683783478;Sim;Sim
02/02/2006;4,754473998;;0;Sim;Sim
03/02/2006;4,618290313;;0;Sim;Sim
04/02/2006;4,618290313;;0;Sim;Sim
05/02/2006;4,319030505;;0;Sim;Sim
06/02/2006;4,319030505;;0;Sim;Sim
07/02/2006;4,35104815;;0;Sim;Sim
08/02/2006;4,301884048;;0;Sim;Sim
09/02/2006;4,6704681;;0,353630928;Sim;Sim
10/02/2006;4,618290313;;19,50973198;Sim;Sim
11/02/2006;4,35104815;;0,130266483;Sim;Sim
12/02/2006;12,02968362;;27,1115559;Sim;Sim
13/02/2006;6,102366433;;0;Sim;Sim
14/02/2006;5,015942469;;0;Sim;Sim
15/02/2006;5,058237768;;0;Sim;Sim
16/02/2006;5,868531886;;6,946967692;Sim;Sim
17/02/2006;5,145463515;;0,055602233;Sim;Sim
18/02/2006;4,669422554;;0;Sim;Sim
19/02/2006;4,483829517;;0;Sim;Sim
20/02/2006;4,585444513;;9,702904276;Sim;Sim
21/02/2006;4,35104815;;0;Sim;Sim
22/02/2006;4,301884048;;0;Sim;Sim
23/02/2006;4,220052815;;1,604373837;Sim;Sim
24/02/2006;4,220052815;;0,006472771;Sim;Sim
25/02/2006;4,205563345;;0,095411559;Sim;Sim
26/02/2006;4,205563345;;0,402309998;Sim;Sim
27/02/2006;5,012757543;;22,02372148;Sim;Sim
28/02/2006;9,444413415;;21,09362811;Sim;Sim
01/03/2006;12,58857838;;25,17601126;Sim;Sim
02/03/2006;13,43310774;;9,729653857;Sim;Sim
03/03/2006;9,440404152;;2,766069694;Sim;Sim
04/03/2006;7,536943925;;22,40497443;Sim;Sim
05/03/2006;5,834798606;;0;Sim;Sim
06/03/2006;8,503954285;;6,005017061;Sim;Sim
07/03/2006;14,62948583;;28,94005402;Sim;Sim
08/03/2006;14,84957805;;43,7086241;Sim;Sim
09/03/2006;9,87929332;;1,980914833;Sim;Sim
10/03/2006;7,949728095;;3,0334581;Sim;Sim
11/03/2006;14,32969896;;4,061062015;Sim;Sim
12/03/2006;9,845524095;;11,8383818;Sim;Sim
13/03/2006;7,427583047;;0,192842832;Sim;Sim
14/03/2006;6,507003869;;0,744576588;Sim;Sim
15/03/2006;6,834384044;;10,75139656;Sim;Sim
16/03/2006;5,963054538;;3,208423423;Sim;Sim
17/03/2006;9,024554441;;1,3731581;Sim;Sim
18/03/2006;10,9319588;;0,427114763;Sim;Sim
19/03/2006;15,21063874;;26,6865904;Sim;Sim
20/03/2006;18,67213115;;12,30334569;Sim;Sim
21/03/2006;13,26745519;;0,030328491;Sim;Sim
22/03/2006;10,00392201;;6,996258084;Sim;Sim
23/03/2006;8,032025503;;1,277642774;Sim;Sim
24/03/2006;6,201358912;;0,006769656;Sim;Sim
25/03/2006;5,872283986;;0;Sim;Sim
26/03/2006;6,007659604;;0;Sim;Sim
27/03/2006;17,46384015;;22,83910246;Sim;Sim
28/03/2006;8,025770509;;0,92266854;Sim;Sim
29/03/2006;7,000747292;;0;Sim;Sim
30/03/2006;6,397854899;;0;Sim;Sim
31/03/2006;12,63888751;;20,97770815;Sim;Sim
01/04/2006;8,611849283;;11,29363538;Sim;Sim
02/04/2006;7,808122158;;8,233454754;Sim;Sim
03/04/2006;10,63916464;;17,48049155;Sim;Sim
04/04/2006;9,759560013;;7,952702985;Sim;Sim
05/04/2006;8,32307384;;0,365224477;Sim;Sim
06/04/2006;7,631650754;;0,011282761;Sim;Sim
07/04/2006;7,105877696;;0;Sim;Sim
08/04/2006;8,168426017;;0,017596552;Sim;Sim
09/04/2006;8,066499393;;6,851778817;Sim;Sim
10/04/2006;9,085588194;;0,801194332;Sim;Sim
11/04/2006;8,845927956;;8,649179791;Sim;Sim
12/04/2006;8,752775956;;3,279888971;Sim;Sim
13/04/2006;6,984675182;;15,45743131;Sim;Sim
14/04/2006;6,538163499;;3,309134219;Sim;Sim
15/04/2006;6,013111964;;0,606569811;Sim;Sim
16/04/2006;5,827489151;;0,667559343;Sim;Sim
17/04/2006;6,360935157;;0,578780223;Sim;Sim
18/04/2006;7,91128542;;21,33556174;Sim;Sim
19/04/2006;8,551539054;;12,2345436;Sim;Sim
20/04/2006;8,174786867;;5,1302588;Sim;Sim
21/04/2006;6,786440188;;0,004513104;Sim;Sim
22/04/2006;6,299038633;;0;Sim;Sim
23/04/2006;5,917452767;;0;Sim;Sim
24/04/2006;5,729417725;;0;Sim;Sim
25/04/2006;5,63945411;;0,015108788;Sim;Sim
26/04/2006;13,10970085;;18,88299208;Sim;Sim
27/04/2006;8,025770509;;1,610940889;Sim;Sim
28/04/2006;6,896690291;;0,1869024;Sim;Sim
29/04/2006;6,299038633;;0,562892051;Sim;Sim
30/04/2006;5,917452767;;0;Sim;Sim
01/05/2006;5,822930115;;0,06299058;Sim;Sim
02/05/2006;5,63945411;;0;Sim;Sim
03/05/2006;5,502633598;;1,027669188;Sim;Sim
04/05/2006;6,829211836;;6,738528685;Sim;Sim
05/05/2006;6,4854794;;0,794960128;Sim;Sim
06/05/2006;5,63945411;;0;Sim;Sim
07/05/2006;5,551104368;;0;Sim;Sim
08/05/2006;5,367299799;;0,218207026;Sim;Sim
09/05/2006;5,276944479;;0,068846748;Sim;Sim
10/05/2006;5,144107655;;0;Sim;Sim
11/05/2006;5,144107655;;0,429342982;Sim;Sim
12/05/2006;5,595072585;;0,77103656;Sim;Sim
13/05/2006;5,190247974;;0;Sim;Sim
14/05/2006;5,100966057;;0;Sim;Sim
15/05/2006;5,012757543;;0;Sim;Sim
16/05/2006;5,058237768;;0;Sim;Sim
17/05/2006;4,927733956;;0;Sim;Sim
18/05/2006;4,840598846;;0;Sim;Sim
19/05/2006;4,840598846;;0;Sim;Sim
20/05/2006;4,754473998;;0;Sim;Sim
21/05/2006;4,618290313;;0;Sim;Sim
22/05/2006;4,567807558;;0;Sim;Sim
23/05/2006;4,618290313;;0,665123454;Sim;Sim
24/05/2006;4,839497585;;2,522680687;Sim;Sim
25/05/2006;4,840598846;;1,852038137;Sim;Sim
26/05/2006;4,754473998;;0,054855782;Sim;Sim
27/05/2006;4,618290313;;0;Sim;Sim
28/05/2006;4,567807558;;0;Sim;Sim
29/05/2006;4,567807558;;0;Sim;Sim
30/05/2006;4,483829517;;0;Sim;Sim
31/05/2006;4,483829517;;0;Sim;Sim
01/06/2006;4,35104815;;0;Sim;Sim
02/06/2006;4,35104815;;0;Sim;Sim
03/06/2006;4,434015929;;0;Sim;Sim
04/06/2006;4,384851827;;0,014431016;Sim;Sim
05/06/2006;4,35104815;;0;Sim;Sim
06/06/2006;4,301884048;;0;Sim;Sim
07/06/2006;4,301884048;;0;Sim;Sim
08/06/2006;4,301884048;;0;Sim;Sim
09/06/2006;4,384851827;;0,128733572;Sim;Sim
10/06/2006;4,35104815;;0,054510698;Sim;Sim
11/06/2006;4,35104815;;0,085184568;Sim;Sim
12/06/2006;4,269216917;;0,011282761;Sim;Sim
13/06/2006;4,269216917;;1,576989149;Sim;Sim
14/06/2006;4,269216917;;0;Sim;Sim
15/06/2006;4,139231843;;0;Sim;Sim
16/06/2006;4,139231843;;0;Sim;Sim
17/06/2006;4,171557879;;0;Sim;Sim
18/06/2006;4,090736908;;0,015795865;Sim;Sim
19/06/2006;4,220052815;;0,79286264;Sim;Sim
20/06/2006;4,139231843;;0,601270149;Sim;Sim
21/06/2006;4,090736908;;0;Sim;Sim
22/06/2006;4,171557879;;0,027544678;Sim;Sim
23/06/2006;4,171557879;;0;Sim;Sim
24/06/2006;4,04291114;;0;Sim;Sim
25/06/2006;4,04291114;;0,045492736;Sim;Sim
26/06/2006;3,963100431;;0,020218994;Sim;Sim
27/06/2006;4,400861738;;4,363335314;Sim;Sim
28/06/2006;4,139231843;;0,159278006;Sim;Sim
29/06/2006;4,010926199;;0,222235544;Sim;Sim
30/06/2006;3,963100431;;0;Sim;Sim
01/07/2006;3,963100431;;0,018314211;Sim;Sim
02/07/2006;4,090736908;;0,623809818;Sim;Sim
03/07/2006;4,090736908;;2,387871039;Sim;Sim
04/07/2006;4,010926199;;0;Sim;Sim
05/07/2006;3,884426266;;0;Sim;Sim
06/07/2006;3,884426266;;0;Sim;Sim
07/07/2006;3,837289347;;0;Sim;Sim
08/07/2006;3,790821594;;0;Sim;Sim
09/07/2006;3,759625444;;0;Sim;Sim
10/07/2006;3,730171865;;0;Sim;Sim
11/07/2006;3,730171865;;0;Sim;Sim
12/07/2006;3,636567193;;0;Sim;Sim
13/07/2006;3,590807971;;0;Sim;Sim
14/07/2006;3,636567193;;0;Sim;Sim
15/07/2006;3,636567193;;0;Sim;Sim
16/07/2006;3,590807971;;0;Sim;Sim
17/07/2006;3,590807971;;0,025587279;Sim;Sim
18/07/2006;3,590807971;;0;Sim;Sim
19/07/2006;3,636567193;;0;Sim;Sim
20/07/2006;3,515290875;;0;Sim;Sim
21/07/2006;3,470220502;;0;Sim;Sim
22/07/2006;3,515290875;;0;Sim;Sim
23/07/2006;3,395713668;;0;Sim;Sim
24/07/2006;3,440784042;;0;Sim;Sim
25/07/2006;3,351332143;;0;Sim;Sim
26/07/2006;3,351332143;;0;Sim;Sim
27/07/2006;3,351332143;;0;Sim;Sim
28/07/2006;3,351332143;;0;Sim;Sim
29/07/2006;3,277898713;;0;Sim;Sim
30/07/2006;3,351332143;;1,036871523;Sim;Sim
31/07/2006;3,425838976;;0,789617045;Sim;Sim
01/08/2006;3,636567193;;0,341410598;Sim;Sim
02/08/2006;3,636567193;;0,311051488;Sim;Sim
03/08/2006;3,515290875;;0,791174359;Sim;Sim
04/08/2006;3,515290875;;0,085087497;Sim;Sim
05/08/2006;3,395713668;;0,017063702;Sim;Sim
06/08/2006;3,395713668;;0;Sim;Sim
07/08/2006;3,395713668;;0;Sim;Sim
08/08/2006;3,234265081;;0;Sim;Sim
09/08/2006;3,234265081;;0;Sim;Sim
10/08/2006;3,11896027;;0;Sim;Sim
11/08/2006;3,161905055;;0;Sim;Sim
12/08/2006;3,205538687;;0;Sim;Sim
13/08/2006;3,161905055;;0;Sim;Sim
14/08/2006;3,11896027;;0;Sim;Sim
15/08/2006;3,005413615;;0;Sim;Sim
16/08/2006;3,005413615;;0;Sim;Sim
17/08/2006;2,963964616;;0;Sim;Sim
18/08/2006;2,963964616;;0,005054748;Sim;Sim
19/08/2006;2,893751397;;0;Sim;Sim
20/08/2006;2,893751397;;0;Sim;Sim
21/08/2006;2,977397287;;0,181677913;Sim;Sim
22/08/2006;2,893751397;;0,271448535;Sim;Sim
23/08/2006;3,005413615;;0,074376773;Sim;Sim
24/08/2006;3,11896027;;0;Sim;Sim
25/08/2006;3,149123405;;0;Sim;Sim
26/08/2006;3,076763379;;0;Sim;Sim
27/08/2006;3,047610506;;0;Sim;Sim
28/08/2006;2,935200396;;0,225711425;Sim;Sim
29/08/2006;2,977397287;;3,331936639;Sim;Sim
30/08/2006;3,249920213;;4,469207195;Sim;Sim
31/08/2006;3,047610506;;0,040437987;Sim;Sim
01/09/2006;2,853030609;;0;Sim;Sim
02/09/2006;2,853030609;;0;Sim;Sim
03/09/2006;2,783827652;;0,867244457;Sim;Sim
04/09/2006;2,865997439;;0,2356971;Sim;Sim
05/09/2006;5,609714615;;9,183963029;Sim;Sim
06/09/2006;4,079724659;;0,267005236;Sim;Sim
07/09/2006;3,322280239;;0,047616948;Sim;Sim
08/09/2006;3,322280239;;1,134040755;Sim;Sim
09/09/2006;3,322280239;;0;Sim;Sim
10/09/2006;3,161905055;;0;Sim;Sim
11/09/2006;3,090555291;;0,017800121;Sim;Sim
12/09/2006;3,020342072;;0;Sim;Sim
13/09/2006;2,865997439;;0;Sim;Sim
14/09/2006;2,797867886;;0;Sim;Sim
15/09/2006;2,797867886;;0;Sim;Sim
16/09/2006;2,756418887;;0;Sim;Sim
17/09/2006;2,783827652;;0,716156572;Sim;Sim
18/09/2006;2,783827652;;0,869089883;Sim;Sim
19/09/2006;3,020342072;;9,611932671;Sim;Sim
20/09/2006;3,161905055;;1,141402751;Sim;Sim
21/09/2006;4,220052815;;11,83922454;Sim;Sim
22/09/2006;4,462940799;;0,255401518;Sim;Sim
23/09/2006;8,988578642;;3,485776309;Sim;Sim
24/09/2006;5,775019497;;1,28972815;Sim;Sim
25/09/2006;7,289492906;;21,1210123;Sim;Sim
26/09/2006;4,220052815;;1,184947509;Sim;Sim
27/09/2006;3,66739847;;1,192552058;Sim;Sim
28/09/2006;3,395713668;;0,093565812;Sim;Sim
29/09/2006;3,161905055;;0;Sim;Sim
30/09/2006;3,047610506;;0,054391638;Sim;Sim
01/10/2006;3,005413615;;0,675859331;Sim;Sim
02/10/2006;3,11896027;;0,337423803;Sim;Sim
03/10/2006;3,11896027;;0,12371347;Sim;Sim
04/10/2006;3,005413615;;0,426067834;Sim;Sim
05/10/2006;2,935200396;;5,066540523;Sim;Sim
06/10/2006;2,893751397;;0,276911391;Sim;Sim
07/10/2006;2,963964616;;0,005054748;Sim;Sim
08/10/2006;2,893751397;;2,209125673;Sim;Sim
09/10/2006;3,636567193;;16,22436338;Sim;Sim
10/10/2006;9,33475454;;14,63438199;Sim;Sim
11/10/2006;4,238209533;;0,027774843;Sim;Sim
12/10/2006;3,395713668;;0,468372442;Sim;Sim
13/10/2006;4,457560609;;10,2217562;Sim;Sim
14/10/2006;5,963054538;;5,307366978;Sim;Sim
15/10/2006;5,195579707;;6,200066233;Sim;Sim
16/10/2006;4,882894144;;7,056546718;Sim;Sim
17/10/2006;3,790821594;;0,020524066;Sim;Sim
18/10/2006;13,20796287;;7,528922816;Sim;Sim
19/10/2006;6,544050772;;3,743640497;Sim;Sim
20/10/2006;31,17954435;;37,16011279;Sim;Sim
21/10/2006;12,46379656;;2,379949375;Sim;Sim
22/10/2006;7,940515567;;2,791856915;Sim;Sim
23/10/2006;7,474739648;;11,69463654;Sim;Sim
24/10/2006;10,47608844;;5,766015465;Sim;Sim
25/10/2006;7,554163064;;2,768647175;Sim;Sim
26/10/2006;6,141094075;;1,033160152;Sim;Sim
27/10/2006;5,044151123;;0;Sim;Sim
28/10/2006;4,205563345;;4,135663591;Sim;Sim
29/10/2006;4,123732111;;0;Sim;Sim
30/10/2006;6,013111964;;5,987738478;Sim;Sim
31/10/2006;4,434015929;;0;Sim;Sim
01/11/2006;4,03012744;;0,003662842;Sim;Sim
02/11/2006;3,939297843;;0,241740615;Sim;Sim
03/11/2006;4,241394204;;7,704591362;Sim;Sim
04/11/2006;13,45116936;;46,94850244;Sim;Sim
05/11/2006;9,297943561;;1,998700153;Sim;Sim
06/11/2006;5,187662562;;0,703749965;Sim;Sim
07/11/2006;7,39571676;;0;Sim;Sim
08/11/2006;23,32264345;;29,59418546;Sim;Sim
09/11/2006;7,70733378;;1,410016289;Sim;Sim
10/11/2006;5,963054538;;1,272970027;Sim;Sim
11/11/2006;13,68621883;;24,9310904;Sim;Sim
12/11/2006;10,39629631;;8,137468217;Sim;Sim
13/11/2006;7,334935713;;3,220554441;Sim;Sim
14/11/2006;9,334383176;;10,45830225;Sim;Sim
15/11/2006;20,27567223;;36,2235419;Sim;Sim
16/11/2006;15,14039493;;7,38496043;Sim;Sim
17/11/2006;9,439757172;;0;Sim;Sim
18/11/2006;7,618551536;;0;Sim;Sim
19/11/2006;6,392190633;;0,161751949;Sim;Sim
20/11/2006;5,963054538;;0,698026026;Sim;Sim
21/11/2006;8,40617716;;9,052299604;Sim;Sim
22/11/2006;11,67872439;;26,34169213;Sim;Sim
23/11/2006;9,233966163;;5,13972848;Sim;Sim
24/11/2006;11,33024091;;12,13739338;Sim;Sim
25/11/2006;7,700908088;;10,62516999;Sim;Sim
26/11/2006;6,201358912;;0,035383239;Sim;Sim
27/11/2006;5,455649541;;0;Sim;Sim
28/11/2006;5,367299799;;0,072033357;Sim;Sim
29/11/2006;5,455649541;;0,742599985;Sim;Sim
30/11/2006;14,75168756;;30,2463835;Sim;Sim
01/12/2006;37,11031407;;54,35512071;Sim;Sim
02/12/2006;17,02459284;;5,739676753;Sim;Sim
03/12/2006;9,991496902;;0,114034452;Sim;Sim
04/12/2006;8,453551895;;0,015164245;Sim;Sim
05/12/2006;9,183210305;;0,038419455;Sim;Sim
06/12/2006;9,735331373;;7,146596051;Sim;Sim
07/12/2006;10,91138017;;1,865446211;Sim;Sim
08/12/2006;14,24798772;;23,32297877;Sim;Sim
09/12/2006;12,18851606;;5,412357308;Sim;Sim
10/12/2006;34,80102204;;23,59036845;Sim;Sim
11/12/2006;16,65496436;;3,92297022;Sim;Sim
12/12/2006;14,04557253;;13,56403844;Sim;Sim
13/12/2006;10,84957115;;2,172669995;Sim;Sim
14/12/2006;13,42871435;;7,857648611;Sim;Sim
15/12/2006;22,61490999;;12,67473142;Sim;Sim
16/12/2006;15,8208396;;3,837906011;Sim;Sim
17/12/2006;14,24798772;;3,524038431;Sim;Sim
18/12/2006;11,01021865;;0,347066153;Sim;Sim
19/12/2006;9,902332889;;1,778669681;Sim;Sim
20/12/2006;9,035925269;;0,09223699;Sim;Sim
21/12/2006;8,754970682;;0,039246515;Sim;Sim
22/12/2006;8,20948249;;0;Sim;Sim
23/12/2006;7,46194626;;0,429111906;Sim;Sim
24/12/2006;7,200584525;;0,072195904;Sim;Sim
25/12/2006;6,99139712;;6,973517654;Sim;Sim
26/12/2006;7,975189347;;5,638257266;Sim;Sim
27/12/2006;14,43617495;;40,09008541;Sim;Sim
28/12/2006;44,56010111;;54,11704792;Sim;Sim
29/12/2006;56,01576948;;68,45023941;Sim;Sim
30/12/2006;58,14165523;;35,80144382;Sim;Sim
31/12/2006;28,59615189;;16,68748438;Sim;Sim
01/01/2007;22,05719857;;14,22058868;Sim;Sim
02/01/2007;18,12277771;;3,039559522;Sim;Sim
03/01/2007;30,15624169;;33,60514143;Sim;Sim
04/01/2007;23,26832782;;11,68556316;Sim;Sim
05/01/2007;18,94809875;;4,667596392;Sim;Sim
06/01/2007;15,8093107;;0,523998365;Sim;Sim
07/01/2007;14,49494976;;0;Sim;Sim
08/01/2007;13,05898318;;0,405968732;Sim;Sim
09/01/2007;12,11690916;;2,024981238;Sim;Sim
10/01/2007;17,18629801;;13,64405681;Sim;Sim
11/01/2007;17,45237118;;17,04757305;Sim;Sim
12/01/2007;22,96982443;;9,117479949;Sim;Sim
13/01/2007;17,05373081;;0,473602528;Sim;Sim
14/01/2007;15,17905217;;8,628610668;Sim;Sim
15/01/2007;14,38521003;;3,47077966;Sim;Sim
16/01/2007;15,22152748;;12,37032775;Sim;Sim
17/01/2007;14,5476698;;18,25526216;Sim;Sim
18/01/2007;12,10701239;;0,411348072;Sim;Sim
19/01/2007;10,80854641;;0,083419399;Sim;Sim
20/01/2007;16,79796126;;18,86432427;Sim;Sim
21/01/2007;11,82538847;;0,072522185;Sim;Sim
22/01/2007;13,28353016;;14,61192379;Sim;Sim
23/01/2007;16,64184862;;5,772781174;Sim;Sim
24/01/2007;26,52596482;;16,11619031;Sim;Sim
25/01/2007;24,75989227;;9,668026051;Sim;Sim
26/01/2007;16,07231333;;0,359283921;Sim;Sim
27/01/2007;12,99078591;;1,466200337;Sim;Sim
28/01/2007;15,14039493;;14,2245073;Sim;Sim
29/01/2007;12,44139273;;0,43543782;Sim;Sim
30/01/2007;13,59846839;;4,593329365;Sim;Sim
31/01/2007;22,654028;;23,54901209;Sim;Sim
01/02/2007;27,06646915;;11,47947248;Sim;Sim
02/02/2007;48,51048748;;18,66256579;Sim;Sim
03/02/2007;28,81304028;;6,982334679;Sim;Sim
04/02/2007;31,84031294;;32,049175;Sim;Sim
05/02/2007;23,64152122;;20,68546729;Sim;Sim
06/02/2007;21,81331727;;5,482620048;Sim;Sim
07/02/2007;19,09264544;;1,025218973;Sim;Sim
08/02/2007;15,95947968;;0,010109497;Sim;Sim
09/02/2007;14,51061982;;0;Sim;Sim
10/02/2007;13,5854864;;0;Sim;Sim
11/02/2007;12,7411796;;0;Sim;Sim
12/02/2007;19,7390157;;19,37320401;Sim;Sim
13/02/2007;17,17957171;;7,955871253;Sim;Sim
14/02/2007;15,363726;;2,058500548;Sim;Sim
15/02/2007;41,02892071;;48,90397788;Sim;Sim
16/02/2007;26,42447;;20,80746428;Sim;Sim
17/02/2007;20,72269736;;2,567032765;Sim;Sim
18/02/2007;16,87772145;;0,055018555;Sim;Sim
19/02/2007;18,92352329;;7,458439591;Sim;Sim
20/02/2007;14,77028596;;1,999059123;Sim;Sim
21/02/2007;12,4932036;;0;Sim;Sim
22/02/2007;12,94867518;;0;Sim;Sim
23/02/2007;13,30208766;;0;Sim;Sim
24/02/2007;16,89055244;;17,99401273;Sim;Sim
25/02/2007;14,12643548;;2,984116978;Sim;Sim
26/02/2007;12,88009906;;0;Sim;Sim
27/02/2007;12,71080595;;0,547238763;Sim;Sim
28/02/2007;11,99073477;;0,218042793;Sim;Sim
01/03/2007;11,3415759;;0,079291447;Sim;Sim
02/03/2007;11,65451467;;0,048545784;Sim;Sim
03/03/2007;11,81412598;;0,534749346;Sim;Sim
04/03/2007;11,5144572;;2,963148886;Sim;Sim
05/03/2007;11,01735497;;1,529701409;Sim;Sim
06/03/2007;11,08360349;;8,709250285;Sim;Sim
07/03/2007;10,75227733;;0;Sim;Sim
08/03/2007;10,95463842;;0,691398134;Sim;Sim
09/03/2007;10,21486498;;0;Sim;Sim
10/03/2007;9,849212828;;0;Sim;Sim
