data,vazao,nivel,chuva,Interpolado chuva
2011-12-27,,397.55555555555554,0.6573568348485719,Sim
2011-12-28,,390.7916666666667,25.310361430995627,Sim
2011-12-29,,472.4166666666667,27.354024450753144,Sim
2011-12-30,,450.6666666666667,5.495954553297871,Sim
2011-12-31,,419.2916666666667,5.239164699183301,Sim
2012-01-01,,459.2173913043478,40.213636258063254,Sim
2012-01-02,,450.39130434782606,24.54081700682136,Sim
2012-01-03,,408.6190476190476,35.03501944199639,Sim
2012-01-04,,514.6111111111111,23.999420461146705,Sim
2012-01-05,,478.7083333333333,12.427549848678897,Sim
2012-01-06,,475.7916666666667,7.0248696641556405,Sim
2012-01-07,,433.9583333333333,0.3072329332137019,Sim
2012-01-08,,461.125,12.883795773930638,Sim
2012-01-09,,468.12,5.306532737795799,Sim
2012-01-10,,477.04,1.8885882948466737,Sim
2012-01-11,,461.9166666666667,10.5775522360788,Sim
2012-01-12,,439.6666666666667,1.4228527462893532,Sim
2012-01-13,,422.5,0.01574130477710553,Sim
2012-01-14,,412.5,0.0,Sim
2012-01-15,,408.125,0.0,Sim
2012-01-16,,398.5416666666667,0.0,Sim
2012-01-17,,392.25,0.0,Sim
2012-01-18,,387.68,0.0,Sim
2012-01-19,,384.7916666666667,0.027439557173679133,Sim
2012-01-20,,381.0,1.1456533922062664,Sim
2012-01-21,,378.0,0.5821497127783525,Sim
2012-01-22,,376.75,0.13829343457980442,Sim
2012-01-23,,394.2083333333333,0.4242604131159644,Sim
2012-01-24,,384.0833333333333,0.0,Sim
2012-01-25,,373.8333333333333,3.3961707405266273,Sim
2012-01-26,,371.125,0.0015741304777105532,Sim
2012-01-27,,368.7916666666667,0.7910060357297759,Sim
2012-01-28,,367.3333333333333,0.057830609474018815,Sim
2012-01-29,,365.1666666666667,0.37092893711336494,Sim
2012-01-30,,364.3333333333333,6.6124759972930995,Sim
2012-01-31,,363.7083333333333,0.0576964334457567,Sim
2012-02-01,,362.7083333333333,0.007870652388552765,Sim
2012-02-02,,359.4166666666667,0.0,Sim
2012-02-03,,356.7916666666667,0.0,Sim
2012-02-04,,355.3333333333333,0.0,Sim
2012-02-05,,352.875,0.0,Sim
2012-02-06,,350.7083333333333,0.08815130675179096,Sim
2012-02-07,,360.1666666666667,0.0,Sim
2012-02-08,,378.9090909090909,1.2498005178987621,Sim
2012-02-09,,351.6666666666667,0.04672968724971748,Sim
2012-02-10,,355.625,0.11649776699402482,Sim
2012-02-11,,354.5,0.0,Sim
2012-02-12,,347.2916666666667,0.0,Sim
2012-02-13,,363.6363636363636,6.880165077685809,Sim
2012-02-14,,356.9166666666667,0.9095459340618446,Sim
2012-02-15,,359.875,2.5736242218835543,Sim
2012-02-16,,363.4166666666667,2.423860231201403,Sim
2012-02-17,,358.3333333333333,3.4870041893871826,Sim
2012-02-18,,355.0,0.0,Sim
2012-02-19,,349.1666666666667,0.2936150846715743,Sim
2012-02-20,,352.7916666666667,0.0,Sim
2012-02-21,,347.2083333333333,0.0,Sim
2012-02-22,,349.2083333333333,0.013846909967399935,Sim
2012-02-23,,350.75,0.0,Sim
2012-02-24,,340.7916666666667,0.0,Sim
2012-02-25,,339.28,0.012593043821684425,Sim
2012-02-26,,337.5833333333333,0.0,Sim
2012-02-27,,335.7083333333333,0.0,Sim
2012-02-28,,334.5833333333333,0.0,Sim
2012-02-29,,333.5833333333333,0.0,Sim
2012-03-01,,333.625,0.0,Sim
2012-03-02,,337.0833333333333,0.0,Sim
2012-03-03,,336.0833333333333,0.0,Sim
2012-03-04,,333.4583333333333,0.0,Sim
2012-03-05,,330.125,0.1260068807033394,Sim
2012-03-06,,328.1666666666667,2.2219291223196835,Sim
2012-03-07,,331.2083333333333,0.7944155108101312,Sim
2012-03-08,,345.625,8.144461857371601,Sim
2012-03-09,,357.2083333333333,1.8628457256799917,Sim
2012-03-10,,361.2083333333333,2.8484257267552646,Sim
2012-03-11,,359.3333333333333,0.30391007868367037,Sim
2012-03-12,,350.125,0.5591805472657495,Sim
2012-03-13,,343.5,1.415280254806198,Sim
2012-03-14,,336.2916666666667,0.03658607623157218,Sim
2012-03-15,,334.5833333333333,0.24695601456311222,Sim
2012-03-16,,336.2916666666667,0.7718410172401814,Sim
2012-03-17,,349.0416666666667,17.317098240514696,Sim
2012-03-18,,357.375,5.324494619324307,Sim
2012-03-19,,349.9583333333333,3.7696891673262263,Sim
2012-03-20,,352.4166666666667,8.889785818733888,Sim
2012-03-21,,352.1666666666667,0.059545284117891,Sim
2012-03-22,,345.375,0.0,Sim
2012-03-23,,358.4583333333333,0.0,Sim
2012-03-24,,403.76,1.4642145398177466,Sim
2012-03-25,,346.0833333333333,7.032948427957088,Sim
2012-03-26,,357.9166666666667,3.4897586494136372,Sim
2012-03-27,,349.75,0.0031482609554211063,Sim
2012-03-28,,337.125,2.195164573894331,Sim
2012-03-29,,351.875,15.736331120039855,Sim
2012-03-30,,365.3333333333333,3.2364906928878243,Sim
2012-03-31,,358.0416666666667,4.412565147773481,Sim
2012-04-01,,356.30434782608694,6.680392283494585,Sim
2012-04-02,,354.6521739130435,6.18738806816638,Sim
2012-04-03,,344.17391304347825,0.5332387646126705,Sim
2012-04-04,,340.2916666666667,0.14900030972863237,Sim
2012-04-05,,346.0416666666667,6.735317899954777,Sim
2012-04-06,,336.125,12.633878311348015,Sim
2012-04-07,,353.5,9.978347253442513,Sim
2012-04-08,,351.5,0.0,Sim
2012-04-09,,346.4166666666667,1.3926062326871975,Sim
2012-04-10,,341.2916666666667,0.4857395724532952,Sim
2012-04-11,,360.1666666666667,2.0159791529012265,Sim
2012-04-12,,356.25,0.4967211796535883,Sim
2012-04-13,,366.5833333333333,1.7638373078616134,Sim
2012-04-14,,350.125,0.0,Sim
2012-04-15,,346.7916666666667,0.0,Sim
2012-04-16,,391.5416666666667,2.2503298713035966,Sim
2012-04-17,,391.125,4.328451147349772,Sim
2012-04-18,,353.0,0.0,Sim
2012-04-19,,341.9583333333333,0.0,Sim
2012-04-20,,337.875,0.0,Sim
2012-04-21,,335.7083333333333,0.0,Sim
2012-04-22,,337.96,2.917663072667896,Sim
2012-04-23,,345.64,9.651484284639034,Sim
2012-04-24,,353.6,8.623959724517691,Sim
2012-04-25,,,0.6182232762155763,Sim
2012-04-26,,,0.0,Sim
2012-04-27,,,0.0907426482910354,Sim
2012-04-28,,,1.0010922567577203,Sim
2012-04-29,,,0.0031482609554211063,Sim
2012-04-30,,,0.0031482609554211063,Sim
2012-05-01,,,8.932687336867076,Sim
2012-05-02,,,9.353279211090156,Sim
2012-05-03,,,0.24533829990249023,Sim
2012-05-04,,,2.0885317401291354,Sim
2012-05-05,,,0.8996983217505393,Sim
2012-05-06,,,0.21763243215463685,Sim
2012-05-07,,,0.019665208681215015,Sim
2012-05-08,,,0.10629853085521289,Sim
2012-05-09,,,12.02566679989451,Sim
2012-05-10,,,0.5446151595487048,Sim
2012-05-11,,,0.0,Sim
2012-05-12,,,0.0,Sim
2012-05-13,,,0.5872165918094806,Sim
2012-05-14,,,13.328614783200232,Sim
2012-05-15,,,18.307161485409456,Sim
2012-05-16,,,12.618110711112918,Sim
2012-05-17,,,1.8131902499007366,Sim
2012-05-18,,,0.7594386651218079,Sim
2012-05-19,,,6.2576344600958,Sim
2012-05-20,,,2.72895239528216,Sim
2012-05-21,,,0.06389167255737453,Sim
2012-05-22,,,0.22449756759806838,Sim
2012-05-23,,,0.018758740881502152,Sim
2012-05-24,,,0.04344431663369156,Sim
2012-05-25,,,0.16470652292617585,Sim
2012-05-26,,,0.0,Sim
2012-05-27,,,0.02012425739270202,Sim
2012-05-28,,,0.22678452318323786,Sim
2012-05-29,,,0.0,Sim
2012-05-30,,,0.06481617735073958,Sim
2012-05-31,,,0.025926470940295827,Sim
2012-06-01,,,0.2930684318091766,Sim
2012-06-02,,,1.6648045131363403,Sim
2012-06-03,,,0.0,Sim
2012-06-04,,,0.0,Sim
2012-06-05,,,0.0,Sim
2012-06-06,,,0.0,Sim
2012-06-07,,,0.0,Sim
2012-06-08,,,7.234125241294786,Sim
2012-06-09,,,8.444047024027752,Sim
2012-06-10,,,1.3320607595225507,Sim
2012-06-11,,,8.959508949148425,Sim
2012-06-12,,,0.012655755593757393,Sim
2012-06-13,,,0.07418600001141994,Sim
2012-06-14,,,0.09746883475595121,Sim
2012-06-15,,,5.140433897438683,Sim
2012-06-16,,,9.650587593384058,Sim
2012-06-17,,,0.0,Sim
2012-06-18,,,0.11566121894803763,Sim
2012-06-19,,,0.0,Sim
2012-06-20,,,0.0,Sim
2012-06-21,,,0.0,Sim
2012-06-22,,,0.0,Sim
2012-06-23,,,0.0,Sim
2012-06-24,,,0.006107082429871653,Sim
2012-06-25,,,0.0,Sim
2012-06-26,,,0.0,Sim
2012-06-27,,,0.0,Sim
2012-06-28,,,0.18067509953244945,Sim
2012-06-29,,,0.0,Sim
2012-06-30,,,0.0,Sim
2012-07-01,,,0.0,Sim
2012-07-02,,,0.0,Sim
2012-07-03,,,0.0,Sim
2012-07-04,,,0.0,Sim
2012-07-05,,,0.011482967652615896,Sim
2012-07-06,,,0.04569517754796148,Sim
2012-07-07,,,0.007870652388552765,Sim
2012-07-08,,,0.0,Sim
2012-07-09,,,0.5311991663684519,Sim
2012-07-10,,,0.0,Sim
2012-07-11,,,0.0,Sim
2012-07-12,,,0.0,Sim
2012-07-13,,,0.0,Sim
2012-07-14,,,0.12893083369254676,Sim
2012-07-15,,,0.01829303811578609,Sim
2012-07-16,,,0.46883965686270723,Sim
2012-07-17,,,5.166224593419045,Sim
2012-07-18,,,0.19714468140813243,Sim
2012-07-19,,,0.3575837453003992,Sim
2012-07-20,,,0.0,Sim
2012-07-21,,,0.009444782866263319,Sim
2012-07-22,,,0.0,Sim
2012-07-23,,,0.0,Sim
2012-07-24,,,0.0,Sim
2012-07-25,,,0.0,Sim
2012-07-26,,,0.0,Sim
2012-07-27,,,0.0,Sim
2012-07-28,,,0.0,Sim
2012-07-29,,,0.0,Sim
2012-07-30,,,0.0,Sim
2012-07-31,,,0.0,Sim
2012-08-01,,,1.9486433662005869,Sim
2012-08-02,,,0.43236704918709057,Sim
2012-08-03,,,0.0,Sim
2012-08-04,,,0.0,Sim
2012-08-05,,,0.01113812133661568,Sim
2012-08-06,,,2.9167480822057636,Sim
2012-08-07,,,0.1909139571296824,Sim
2012-08-08,,,0.0,Sim
2012-08-09,,,0.0,Sim
2012-08-10,,,0.0013846909967399935,Sim
2012-08-11,,,0.0,Sim
2012-08-12,,,0.0,Sim
2012-08-13,,,0.05408435101572432,Sim
2012-08-14,,,0.7368339875013745,Sim
2012-08-15,,,1.6349194460244016,Sim
2012-08-16,,,2.045299226960519,Sim
2012-08-17,,,0.2037064312408212,Sim
2012-08-18,,,2.549958123353795,Sim
2012-08-19,,,7.126219977073184,Sim
2012-08-20,,,0.6518605080920318,Sim
2012-08-21,,,0.007593453356254436,Sim
2012-08-22,,,0.2853960740017949,Sim
2012-08-23,,,0.8922339715265464,Sim
2012-08-24,,,2.9473601447814244,Sim
2012-08-25,,,0.3252432806682399,Sim
2012-08-26,,,0.005062302237502958,Sim
2012-08-27,,,0.422802862306929,Sim
2012-08-28,,,0.2286629764473261,Sim
2012-08-29,,,2.89333347468533,Sim
2012-08-30,,,17.552181930287322,Sim
2012-08-31,,,0.0023364843624858744,Sim
2012-09-01,,,0.0,Sim
2012-09-02,,,0.0,Sim
2012-09-03,,,0.0,Sim
2012-09-04,,,0.021077781970532776,Sim
2012-09-05,,,3.132751645884933,Sim
2012-09-06,,,0.018691874899886995,Sim
2012-09-07,,,0.0,Sim
2012-09-08,,,0.0,Sim
2012-09-09,,,0.008308145980439961,Sim
2012-09-10,,,0.002531151118751479,Sim
2012-09-11,,,0.0,Sim
2012-09-12,,,0.0,Sim
2012-09-13,,,0.0,Sim
2012-09-14,,,6.906456164174142,Sim
2012-09-15,,,1.3148792269857186,Sim
2012-09-16,,,0.0,Sim
2012-09-17,,,0.0,Sim
2012-09-18,,,0.0,Sim
2012-09-19,,,0.0,Sim
2012-09-20,,,0.0,Sim
2012-09-21,,,22.10989606277925,Sim
2012-09-22,,,3.2696843231699844,Sim
2012-09-23,,,0.5898622645439281,Sim
2012-09-24,,,0.028562416686594504,Sim
2012-09-25,,,0.0,Sim
2012-09-26,,,0.0,Sim
2012-09-27,,,16.807985091980868,Sim
2012-09-28,,,0.0,Sim
2012-09-29,,,0.0,Sim
2012-09-30,,,0.0,Sim
2012-10-01,,,0.0,Sim
2012-10-02,,,0.0,Sim
2012-10-03,,,0.0,Sim
2012-10-04,,,0.0,Sim
2012-10-05,,,0.0,Sim
2012-10-06,,,0.0,Sim
2012-10-07,,,0.0,Sim
2012-10-08,,,0.32012816702625657,Sim
2012-10-09,,,0.0,Sim
2012-10-10,,,0.007253542551883137,Sim
2012-10-11,,,0.0,Sim
2012-10-12,,,0.0,Sim
2012-10-13,,,10.423870080850763,Sim
2012-10-14,,,2.3966871952028774,Sim
2012-10-15,,,1.066016296508618,Sim
2012-10-16,,,0.0,Sim
2012-10-17,,,0.0,Sim
2012-10-18,,,0.3779918086891574,Sim
2012-10-19,,,6.867585706629896,Sim
2012-10-20,,,0.018889565732526637,Sim
2012-10-21,,,0.0,Sim
2012-10-22,,,0.0,Sim
2012-10-23,,,0.0,Sim
2012-10-24,,,1.4247252076612933,Sim
2012-10-25,,,23.37826923062455,Sim
2012-10-26,,,0.0,Sim
2012-10-27,,,0.0,Sim
2012-10-28,,,0.0,Sim
2012-10-29,,,0.0,Sim
2012-10-30,,,7.157525893128642,Sim
2012-10-31,,,0.19094223203437774,Sim
2012-11-01,,,6.492161296539994,Sim
2012-11-02,,,13.585139367604182,Sim
2012-11-03,,,2.028593626758606,Sim
2012-11-04,,,20.229762902062173,Sim
2012-11-05,,,3.836598930348841,Sim
2012-11-06,,,7.522150079031772,Sim
2012-11-07,,,3.246595241625407,Sim
2012-11-08,,,3.5639487341656078,Sim
2012-11-09,,,11.447145376610708,Sim
2012-11-10,,,8.138700067128276,Sim
2012-11-11,,,13.89961065478512,Sim
2012-11-12,,,0.04126432060344166,Sim
2012-11-13,,,2.827011903204542,Sim
2012-11-14,,,70.3528403529797,Sim
2012-11-15,,,4.8646116976832925,Sim
2012-11-16,,,6.0108163180417975,Sim
2012-11-17,,,15.384372817595455,Sim
2012-11-18,,,0.23234635940950654,Sim
2012-11-19,,,0.07178878156270548,Sim
2012-11-20,,,0.37065256806673325,Sim
2012-11-21,,,15.65861974893929,Sim
2012-11-22,,,0.06009179760258039,Sim
2012-11-23,,,0.0,Sim
2012-11-24,,,0.0,Sim
2012-11-25,,,5.275767408062244,Sim
2012-11-26,,,43.42938871897199,Sim
2012-11-27,,,4.652211123783414,Sim
2012-11-28,,,0.37366737474378525,Sim
2012-11-29,,,0.4601311637134823,Sim
2012-11-30,,,6.021096109362252,Sim
2012-12-01,,,2.2920171377172363,Sim
2012-12-02,,,2.707196273738392,Sim
2012-12-03,,,0.005062302237502958,Sim
2012-12-04,,,0.5674883815061654,Sim
2012-12-05,,,0.0,Sim
2012-12-06,,,0.0,Sim
2012-12-07,,,0.0,Sim
2012-12-08,,,0.0,Sim
2012-12-09,,,0.6320124353125145,Sim
2012-12-10,,,36.97262871599676,Sim
2012-12-11,,,4.845935228604111,Sim
2012-12-12,,,1.7657291875294687,Sim
