data,cota,vazoes,maxima,minima,media,Interpolado chuva
1990-09-07,0.9,6.9305,19.5623,5.202,8.4415,Não
1990-09-08,0.88,6.4232,19.5623,5.202,8.4415,Não
1990-09-09,0.88,6.4232,19.5623,5.202,8.4415,Não
1990-09-10,0.87,6.1735,19.5623,5.202,8.4415,Não
1990-09-11,0.86,5.9264,19.5623,5.202,8.4415,Não
1990-09-12,0.84,5.4406,19.5623,5.202,8.4415,Não
1990-09-13,0.84,5.4406,19.5623,5.202,8.4415,Não
1990-09-14,1.0,9.6138,19.5623,5.202,8.4415,Não
1990-09-15,1.05,11.0398,19.5623,5.202,8.4415,Não
1990-09-16,1.32,19.5623,19.5623,5.202,8.4415,Não
1990-09-17,1.18,14.9807,19.5623,5.202,8.4415,Não
1990-09-18,1.01,9.8947,19.5623,5.202,8.4415,Não
1990-09-19,0.91,7.188,19.5623,5.202,8.4415,Não
1990-09-20,0.86,5.9264,19.5623,5.202,8.4415,Não
1990-09-21,0.84,5.4406,19.5623,5.202,8.4415,Não
1990-09-22,0.84,5.4406,19.5623,5.202,8.4415,Não
1990-09-23,0.84,5.4406,19.5623,5.202,8.4415,Não
1990-09-24,0.83,5.202,19.5623,5.202,8.4415,Não
1990-09-25,0.93,7.7105,19.5623,5.202,8.4415,Não
1990-09-26,0.98,9.0586,19.5623,5.202,8.4415,Não
1990-09-27,0.9,6.9305,19.5623,5.202,8.4415,Não
1990-09-28,0.87,6.1735,19.5623,5.202,8.4415,Não
1990-09-29,0.85,5.6821,19.5623,5.202,8.4415,Não
1990-09-30,0.84,5.4406,19.5623,5.202,8.4415,Não
1990-10-01,0.83,5.202,91.4989,4.9662,13.3014,Não
1990-10-02,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-03,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-04,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-05,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-06,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-07,1.07,11.6247,91.4989,4.9662,13.3014,Não
1990-10-08,0.99,9.3351,91.4989,4.9662,13.3014,Não
1990-10-09,0.89,6.6756,91.4989,4.9662,13.3014,Não
1990-10-10,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-11,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-12,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-13,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-14,1.02,10.1778,91.4989,4.9662,13.3014,Não
1990-10-15,0.98,9.0586,91.4989,4.9662,13.3014,Não
1990-10-16,0.93,7.7105,91.4989,4.9662,13.3014,Não
1990-10-17,0.88,6.4232,91.4989,4.9662,13.3014,Não
1990-10-18,0.87,6.1735,91.4989,4.9662,13.3014,Não
1990-10-19,0.83,5.202,91.4989,4.9662,13.3014,Não
1990-10-20,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-21,0.87,6.1735,91.4989,4.9662,13.3014,Não
1990-10-22,0.87,6.1735,91.4989,4.9662,13.3014,Não
1990-10-23,0.85,5.6821,91.4989,4.9662,13.3014,Não
1990-10-24,0.82,4.9662,91.4989,4.9662,13.3014,Não
1990-10-25,2.65,75.4908,91.4989,4.9662,13.3014,Não
1990-10-26,2.97,91.4989,91.4989,4.9662,13.3014,Não
1990-10-27,1.7166666666666668,34.2622,91.4989,4.9662,13.3014,Não
1990-10-28,1.4,22.3218,91.4989,4.9662,13.3014,Não
1990-10-29,1.18,14.9807,91.4989,4.9662,13.3014,Não
1990-10-30,1.09,12.2177,91.4989,4.9662,13.3014,Não
1990-10-31,1.06,11.3312,91.4989,4.9662,13.3014,Não
1990-11-01,1.0,9.6138,32.6965,5.4406,13.3249,Não
1990-11-02,0.98,9.0586,32.6965,5.4406,13.3249,Não
1990-11-03,0.99,9.3351,32.6965,5.4406,13.3249,Não
1990-11-04,1.3,18.888,32.6965,5.4406,13.3249,Não
1990-11-05,1.16,14.3537,32.6965,5.4406,13.3249,Não
1990-11-06,1.09,12.2177,32.6965,5.4406,13.3249,Não
1990-11-07,1.04,10.7504,32.6965,5.4406,13.3249,Não
1990-11-08,0.97,8.7844,32.6965,5.4406,13.3249,Não
1990-11-09,0.91,7.188,32.6965,5.4406,13.3249,Não
1990-11-10,0.9,6.9305,32.6965,5.4406,13.3249,Não
1990-11-11,0.99,9.3351,32.6965,5.4406,13.3249,Não
1990-11-12,0.94,7.9754,32.6965,5.4406,13.3249,Não
1990-11-13,1.13,13.427,32.6965,5.4406,13.3249,Não
1990-11-14,3.956666666666667,9.3351,32.6965,5.4406,13.3249,Não
1990-11-15,0.97,8.7844,32.6965,5.4406,13.3249,Não
1990-11-16,0.89,6.6756,32.6965,5.4406,13.3249,Não
1990-11-17,0.84,5.4406,32.6965,5.4406,13.3249,Não
1990-11-18,0.9,6.9305,32.6965,5.4406,13.3249,Não
1990-11-19,0.88,6.4232,32.6965,5.4406,13.3249,Não
1990-11-20,1.36,20.9298,32.6965,5.4406,13.3249,Não
1990-11-21,1.13,13.427,32.6965,5.4406,13.3249,Não
1990-11-22,1.01,9.8947,32.6965,5.4406,13.3249,Não
1990-11-23,1.0,9.6138,32.6965,5.4406,13.3249,Não
1990-11-24,1.2,15.6148,32.6965,5.4406,13.3249,Não
1990-11-25,1.28,18.2201,32.6965,5.4406,13.3249,Não
1990-11-26,1.5,25.9042,32.6965,5.4406,13.3249,Não
1990-11-27,1.38,21.6228,32.6965,5.4406,13.3249,Não
1990-11-28,1.68,32.6965,32.6965,5.4406,13.3249,Não
1990-11-29,1.5200000000000002,26.6376,32.6965,5.4406,13.3249,Não
1990-11-30,1.4400000000000002,23.7375,32.6965,5.4406,13.3249,Não
1990-12-01,1.42,23.0267,49.6205,10.1778,20.3959,Não
1990-12-02,1.2,15.6148,49.6205,10.1778,20.3959,Não
1990-12-03,1.1,12.5171,49.6205,10.1778,20.3959,Não
1990-12-04,1.22,16.2559,49.6205,10.1778,20.3959,Não
1990-12-05,1.14,13.734,49.6205,10.1778,20.3959,Não
1990-12-06,1.16,14.3537,49.6205,10.1778,20.3959,Não
1990-12-07,1.08,11.9202,49.6205,10.1778,20.3959,Não
1990-12-08,1.02,10.1778,49.6205,10.1778,20.3959,Não
1990-12-09,1.25,17.2305,49.6205,10.1778,20.3959,Não
1990-12-10,1.14,13.734,49.6205,10.1778,20.3959,Não
1990-12-11,1.07,11.6247,49.6205,10.1778,20.3959,Não
1990-12-12,1.04,10.7504,49.6205,10.1778,20.3959,Não
1990-12-13,1.39,21.9715,49.6205,10.1778,20.3959,Não
1990-12-14,1.4799999999999998,25.1763,49.6205,10.1778,20.3959,Não
1990-12-15,1.4400000000000002,23.7375,49.6205,10.1778,20.3959,Não
1990-12-16,1.34,20.243,49.6205,10.1778,20.3959,Não
1990-12-17,2.09,49.6205,49.6205,10.1778,20.3959,Não
1990-12-18,2.02,46.6,49.6205,10.1778,20.3959,Não
1990-12-19,1.5599999999999998,28.1208,49.6205,10.1778,20.3959,Não
1990-12-20,1.29,18.5532,49.6205,10.1778,20.3959,Não
1990-12-21,1.28,18.2201,49.6205,10.1778,20.3959,Não
1990-12-22,1.47,24.8145,49.6205,10.1778,20.3959,Não
1990-12-23,1.35,20.5856,49.6205,10.1778,20.3959,Não
1990-12-24,1.21,15.9345,49.6205,10.1778,20.3959,Não
1990-12-25,1.18,14.9807,49.6205,10.1778,20.3959,Não
1990-12-26,1.35,20.5856,49.6205,10.1778,20.3959,Não
1990-12-27,1.58,28.8705,49.6205,10.1778,20.3959,Não
1990-12-28,1.38,21.6228,49.6205,10.1778,20.3959,Não
1990-12-29,1.3,18.888,49.6205,10.1778,20.3959,Não
1990-12-30,1.5,25.9042,49.6205,10.1778,20.3959,Não
1990-12-31,1.24,16.9039,49.6205,10.1778,20.3959,Não
1991-01-01,1.17,14.6663,63.5837,14.3537,34.5338,Não
1991-01-02,1.16,14.3537,63.5837,14.3537,34.5338,Não
1991-01-03,1.19,15.2969,63.5837,14.3537,34.5338,Não
1991-01-04,1.19,15.2969,63.5837,14.3537,34.5338,Não
1991-01-05,1.3,18.888,63.5837,14.3537,34.5338,Não
1991-01-06,1.7699999999999998,36.2466,63.5837,14.3537,34.5338,Não
1991-01-07,1.58,28.8705,63.5837,14.3537,34.5338,Não
1991-01-08,1.43,23.3814,63.5837,14.3537,34.5338,Não
1991-01-09,1.3500000000000003,20.5856,63.5837,14.3537,34.5338,Não
1991-01-10,1.43,23.3814,63.5837,14.3537,34.5338,Não
1991-01-11,1.38,21.6228,63.5837,14.3537,34.5338,Não
1991-01-12,1.4400000000000002,23.7375,63.5837,14.3537,34.5338,Não
1991-01-13,1.78,36.6471,63.5837,14.3537,34.5338,Não
1991-01-14,2.0,45.7464,63.5837,14.3537,34.5338,Não
1991-01-15,1.95,43.6312,63.5837,14.3537,34.5338,Não
1991-01-16,1.98,44.8971,63.5837,14.3537,34.5338,Não
1991-01-17,1.82,38.2607,63.5837,14.3537,34.5338,Não
1991-01-18,2.28,58.0688,63.5837,14.3537,34.5338,Não
1991-01-19,2.4,63.5837,63.5837,14.3537,34.5338,Não
1991-01-20,2.306666666666666,59.4349,63.5837,14.3537,34.5338,Não
1991-01-21,1.82,38.2607,63.5837,14.3537,34.5338,Não
1991-01-22,1.61,30.0048,63.5837,14.3537,34.5338,Não
1991-01-23,1.51,26.2702,63.5837,14.3537,34.5338,Não
1991-01-24,1.86,39.8929,63.5837,14.3537,34.5338,Não
1991-01-25,2.07,48.7523,63.5837,14.3537,34.5338,Não
1991-01-26,1.94,43.2114,63.5837,14.3537,34.5338,Não
1991-01-27,2.0,45.7464,63.5837,14.3537,34.5338,Não
1991-01-28,2.06,48.3197,63.5837,14.3537,34.5338,Não
1991-01-29,1.89,41.129,63.5837,14.3537,34.5338,Não
1991-01-30,1.71,33.8689,63.5837,14.3537,34.5338,Não
1991-01-31,1.57,28.495,63.5837,14.3537,34.5338,Não
1991-02-01,1.55,27.748,58.9786,18.5532,31.8127,Não
1991-02-02,1.43,23.3814,58.9786,18.5532,31.8127,Não
1991-02-03,1.41,22.6735,58.9786,18.5532,31.8127,Não
1991-02-04,1.5200000000000002,26.6376,58.9786,18.5532,31.8127,Não
1991-02-05,1.4799999999999998,25.1763,58.9786,18.5532,31.8127,Não
1991-02-06,1.59,29.2473,58.9786,18.5532,31.8127,Não
1991-02-07,1.3999999999999997,22.3218,58.9786,18.5532,31.8127,Não
1991-02-08,1.33,19.9019,58.9786,18.5532,31.8127,Não
1991-02-09,1.31,19.2244,58.9786,18.5532,31.8127,Não
1991-02-10,1.29,18.5532,58.9786,18.5532,31.8127,Não
1991-02-11,1.33,19.9019,58.9786,18.5532,31.8127,Não
1991-02-12,1.46,24.4541,58.9786,18.5532,31.8127,Não
1991-02-13,1.7700000000000002,36.2466,58.9786,18.5532,31.8127,Não
1991-02-14,1.86,39.8929,58.9786,18.5532,31.8127,Não
1991-02-15,1.58,28.8705,58.9786,18.5532,31.8127,Não
1991-02-16,1.41,22.6735,58.9786,18.5532,31.8127,Não
