data,cota,vazoes,maxima,minima,media,Interpolado chuva
1990-01-01,1.096666666666667,4.289,4.289,1.8298,2.5556,Não
1990-01-02,1.086666666666667,4.0942,4.289,1.8298,2.5556,Não
1990-01-03,1.07,3.7179,4.289,1.8298,2.5556,Não
1990-01-04,1.0666666666666669,3.7179,4.289,1.8298,2.5556,Não
1990-01-05,1.0566666666666666,3.5363,4.289,1.8298,2.5556,Não
1990-01-06,1.05,3.3591,4.289,1.8298,2.5556,Não
1990-01-07,1.04,3.1862,4.289,1.8298,2.5556,Não
1990-01-08,1.02,2.8538,4.289,1.8298,2.5556,Não
1990-01-09,1.01,2.6941,4.289,1.8298,2.5556,Não
1990-01-10,1.03,3.0178,4.289,1.8298,2.5556,Não
1990-01-11,1.01,2.6941,4.289,1.8298,2.5556,Não
1990-01-12,0.98,2.2419,4.289,1.8298,2.5556,Não
1990-01-13,0.98,2.2419,4.289,1.8298,2.5556,Não
1990-01-14,0.99,2.3882,4.289,1.8298,2.5556,Não
1990-01-15,0.97,2.1001,4.289,1.8298,2.5556,Não
1990-01-16,0.97,2.1001,4.289,1.8298,2.5556,Não
1990-01-17,0.97,2.1001,4.289,1.8298,2.5556,Não
1990-01-18,0.97,2.1001,4.289,1.8298,2.5556,Não
1990-01-19,0.98,2.2419,4.289,1.8298,2.5556,Não
1990-01-20,0.98,2.2419,4.289,1.8298,2.5556,Não
1990-01-21,0.97,2.1001,4.289,1.8298,2.5556,Não
1990-01-22,0.96,1.9627,4.289,1.8298,2.5556,Não
1990-01-23,0.96,1.9627,4.289,1.8298,2.5556,Não
1990-01-24,0.98,2.2419,4.289,1.8298,2.5556,Não
1990-01-25,0.99,2.3882,4.289,1.8298,2.5556,Não
1990-01-26,0.97,2.1001,4.289,1.8298,2.5556,Não
1990-01-27,0.9666666666666668,2.1001,4.289,1.8298,2.5556,Não
1990-01-28,0.96,1.9627,4.289,1.8298,2.5556,Não
1990-01-29,0.9499999999999998,1.8298,4.289,1.8298,2.5556,Não
1990-01-30,0.9499999999999998,1.8298,4.289,1.8298,2.5556,Não
1990-01-31,0.9466666666666668,1.8298,4.289,1.8298,2.5556,Não
1990-02-01,0.94,1.7014,10.252,1.5774,3.7471,Não
1990-02-02,0.93,1.5774,10.252,1.5774,3.7471,Não
1990-02-03,0.9499999999999998,1.8298,10.252,1.5774,3.7471,Não
1990-02-04,0.99,2.3882,10.252,1.5774,3.7471,Não
1990-02-05,1.02,2.8538,10.252,1.5774,3.7471,Não
1990-02-06,1.0066666666666666,2.6941,10.252,1.5774,3.7471,Não
1990-02-07,1.0066666666666666,2.6941,10.252,1.5774,3.7471,Não
1990-02-08,1.0066666666666666,2.6941,10.252,1.5774,3.7471,Não
1990-02-09,0.99,2.3882,10.252,1.5774,3.7471,Não
1990-02-10,0.9966666666666668,2.539,10.252,1.5774,3.7471,Não
1990-02-11,1.04,3.1862,10.252,1.5774,3.7471,Não
1990-02-12,1.05,3.3591,10.252,1.5774,3.7471,Não
1990-02-13,1.06,3.5363,10.252,1.5774,3.7471,Não
1990-02-14,1.08,3.9039,10.252,1.5774,3.7471,Não
1990-02-15,1.34,10.252,10.252,1.5774,3.7471,Não
1990-02-16,1.29,8.8073,10.252,1.5774,3.7471,Não
1990-02-17,1.25,7.7278,10.252,1.5774,3.7471,Não
1990-02-18,1.2066666666666668,6.7163,10.252,1.5774,3.7471,Não
1990-02-19,1.16,5.5483,10.252,1.5774,3.7471,Não
1990-02-20,1.1266666666666667,4.8991,10.252,1.5774,3.7471,Não
1990-02-21,1.09,4.0942,10.252,1.5774,3.7471,Não
1990-02-22,1.05,3.3591,10.252,1.5774,3.7471,Não
1990-02-23,1.02,2.8538,10.252,1.5774,3.7471,Não
1990-02-24,1.0,2.539,10.252,1.5774,3.7471,Não
1990-02-25,1.01,2.6941,10.252,1.5774,3.7471,Não
1990-02-26,1.01,2.6941,10.252,1.5774,3.7471,Não
1990-02-27,1.01,2.6941,10.252,1.5774,3.7471,Não
1990-02-28,1.01,2.6941,10.252,1.5774,3.7471,Não
1990-03-01,1.096666666666667,4.289,12.4513,1.9627,3.7458,Não
1990-03-02,1.08,3.9039,12.4513,1.9627,3.7458,Não
1990-03-03,1.03,3.0178,12.4513,1.9627,3.7458,Não
1990-03-04,1.02,2.8538,12.4513,1.9627,3.7458,Não
1990-03-05,1.04,3.1862,12.4513,1.9627,3.7458,Não
1990-03-06,1.1266666666666667,4.8991,12.4513,1.9627,3.7458,Não
1990-03-07,1.096666666666667,4.289,12.4513,1.9627,3.7458,Não
1990-03-08,1.08,3.9039,12.4513,1.9627,3.7458,Não
1990-03-09,1.06,3.5363,12.4513,1.9627,3.7458,Não
1990-03-10,1.04,3.1862,12.4513,1.9627,3.7458,Não
1990-03-11,1.0366666666666668,3.1862,12.4513,1.9627,3.7458,Não
1990-03-12,1.0166666666666666,2.8538,12.4513,1.9627,3.7458,Não
1990-03-13,0.99,2.3882,12.4513,1.9627,3.7458,Não
1990-03-14,0.9566666666666668,1.9627,12.4513,1.9627,3.7458,Não
1990-03-15,0.98,2.2419,12.4513,1.9627,3.7458,Não
1990-03-16,0.98,2.2419,12.4513,1.9627,3.7458,Não
1990-03-17,0.9766666666666666,2.2419,12.4513,1.9627,3.7458,Não
1990-03-18,1.03,3.0178,12.4513,1.9627,3.7458,Não
1990-03-19,0.9766666666666666,2.2419,12.4513,1.9627,3.7458,Não
1990-03-20,0.9666666666666668,2.1001,12.4513,1.9627,3.7458,Não
1990-03-21,1.0366666666666668,3.1862,12.4513,1.9627,3.7458,Não
1990-03-22,1.0,2.539,12.4513,1.9627,3.7458,Não
1990-03-23,1.02,2.8538,12.4513,1.9627,3.7458,Não
1990-03-24,0.98,2.2419,12.4513,1.9627,3.7458,Não
1990-03-25,1.17,5.7733,12.4513,1.9627,3.7458,Não
1990-03-26,1.2066666666666668,6.7163,12.4513,1.9627,3.7458,Não
1990-03-27,1.4066666666666665,12.4513,12.4513,1.9627,3.7458,Não
1990-03-28,1.21,6.7163,12.4513,1.9627,3.7458,Não
1990-03-29,1.096666666666667,4.289,12.4513,1.9627,3.7458,Não
1990-03-30,1.086666666666667,4.0942,12.4513,1.9627,3.7458,Não
1990-03-31,1.07,3.7179,12.4513,1.9627,3.7458,Não
1990-04-01,1.04,3.1862,19.8031,2.1001,3.9629,Não
1990-04-02,1.01,2.6941,19.8031,2.1001,3.9629,Não
1990-04-03,0.9966666666666668,2.539,19.8031,2.1001,3.9629,Não
1990-04-04,0.98,2.2419,19.8031,2.1001,3.9629,Não
1990-04-05,1.106666666666667,4.488,19.8031,2.1001,3.9629,Não
1990-04-06,1.08,3.9039,19.8031,2.1001,3.9629,Não
1990-04-07,1.086666666666667,4.0942,19.8031,2.1001,3.9629,Não
1990-04-08,1.07,3.7179,19.8031,2.1001,3.9629,Não
1990-04-09,1.03,3.0178,19.8031,2.1001,3.9629,Não
1990-04-10,1.0,2.539,19.8031,2.1001,3.9629,Não
1990-04-11,1.61,19.8031,19.8031,2.1001,3.9629,Não
1990-04-12,1.33,9.9546,19.8031,2.1001,3.9629,Não
1990-04-13,1.143333333333333,5.3276,19.8031,2.1001,3.9629,Não
1990-04-14,1.07,3.7179,19.8031,2.1001,3.9629,Não
1990-04-15,1.03,3.0178,19.8031,2.1001,3.9629,Não
1990-04-16,1.02,2.8538,19.8031,2.1001,3.9629,Não
1990-04-17,1.01,2.6941,19.8031,2.1001,3.9629,Não
1990-04-18,1.0,2.539,19.8031,2.1001,3.9629,Não
1990-04-19,0.98,2.2419,19.8031,2.1001,3.9629,Não
1990-04-20,1.13,4.8991,19.8031,2.1001,3.9629,Não
1990-04-21,1.1133333333333335,4.6914,19.8031,2.1001,3.9629,Não
1990-04-22,1.0666666666666669,3.7179,19.8031,2.1001,3.9629,Não
1990-04-23,1.02,2.8538,19.8031,2.1001,3.9629,Não
1990-04-24,1.0066666666666666,2.6941,19.8031,2.1001,3.9629,Não
1990-04-25,1.0266666666666666,3.0178,19.8031,2.1001,3.9629,Não
1990-04-26,1.0266666666666666,3.0178,19.8031,2.1001,3.9629,Não
1990-04-27,1.01,2.6941,19.8031,2.1001,3.9629,Não
1990-04-28,0.99,2.3882,19.8031,2.1001,3.9629,Não
1990-04-29,0.9766666666666666,2.2419,19.8031,2.1001,3.9629,Não
1990-04-30,0.9666666666666668,2.1001,19.8031,2.1001,3.9629,Não
1990-05-01,0.98,2.2419,4.289,1.5774,2.5045,Não
1990-05-02,0.97,2.1001,4.289,1.5774,2.5045,Não
1990-05-03,1.096666666666667,4.289,4.289,1.5774,2.5045,Não
1990-05-04,1.086666666666667,4.0942,4.289,1.5774,2.5045,Não
1990-05-05,1.07,3.7179,4.289,1.5774,2.5045,Não
1990-05-06,1.0466666666666666,3.3591,4.289,1.5774,2.5045,Não
1990-05-07,0.99,2.3882,4.289,1.5774,2.5045,Não
1990-05-08,0.99,2.3882,4.289,1.5774,2.5045,Não
1990-05-09,0.99,2.3882,4.289,1.5774,2.5045,Não
1990-05-10,0.98,2.2419,4.289,1.5774,2.5045,Não
1990-05-11,1.07,3.7179,4.289,1.5774,2.5045,Não
1990-05-12,1.05,3.3591,4.289,1.5774,2.5045,Não
1990-05-13,1.0166666666666666,2.8538,4.289,1.5774,2.5045,Não
1990-05-14,1.01,2.6941,4.289,1.5774,2.5045,Não
1990-05-15,1.01,2.6941,4.289,1.5774,2.5045,Não
1990-05-16,1.0,2.539,4.289,1.5774,2.5045,Não
1990-05-17,0.99,2.3882,4.289,1.5774,2.5045,Não
1990-05-18,0.97,2.1001,4.289,1.5774,2.5045,Não
1990-05-19,0.97,2.1001,4.289,1.5774,2.5045,Não
1990-05-20,1.0,2.539,4.289,1.5774,2.5045,Não
1990-05-21,1.01,2.6941,4.289,1.5774,2.5045,Não
1990-05-22,0.99,2.3882,4.289,1.5774,2.5045,Não
1990-05-23,0.97,2.1001,4.289,1.5774,2.5045,Não
1990-05-24,0.9499999999999998,1.8298,4.289,1.5774,2.5045,Não
1990-05-25,0.96,1.9627,4.289,1.5774,2.5045,Não
1990-05-26,0.94,1.7014,4.289,1.5774,2.5045,Não
1990-05-27,0.93,1.5774,4.289,1.5774,2.5045,Não
1990-05-28,0.94,1.7014,4.289,1.5774,2.5045,Não
1990-05-29,0.9499999999999998,1.8298,4.289,1.5774,2.5045,Não
1990-05-30,0.9499999999999998,1.8298,4.289,1.5774,2.5045,Não
1990-05-31,0.9499999999999998,1.8298,4.289,1.5774,2.5045,Não
1990-06-01,0.9499999999999998,1.8298,1.8298,1.2329,1.4814,Não
1990-06-02,0.9499999999999998,1.8298,1.8298,1.2329,1.4814,Não
1990-06-03,0.9499999999999998,1.8298,1.8298,1.2329,1.4814,Não
1990-06-04,0.9499999999999998,1.8298,1.8298,1.2329,1.4814,Não
1990-06-05,0.9499999999999998,1.8298,1.8298,1.2329,1.4814,Não
1990-06-06,0.94,1.7014,1.8298,1.2329,1.4814,Não
1990-06-07,0.8533333333333334,1.4581,1.8298,1.2329,1.4814,Não
1990-06-08,0.8633333333333333,1.5774,1.8298,1.2329,1.4814,Não
1990-06-09,0.8833333333333333,1.8298,1.8298,1.2329,1.4814,Não
1990-06-10,0.93,1.5774,1.8298,1.2329,1.4814,Não
1990-06-11,0.92,1.4581,1.8298,1.2329,1.4814,Não
1990-06-12,0.93,1.5774,1.8298,1.2329,1.4814,Não
1990-06-13,0.93,1.5774,1.8298,1.2329,1.4814,Não
1990-06-14,0.93,1.5774,1.8298,1.2329,1.4814,Não
1990-06-15,0.9333333333333332,1.4581,1.8298,1.2329,1.4814,Não
1990-06-16,0.95,1.3432,1.8298,1.2329,1.4814,Não
1990-06-17,0.9733333333333332,1.2329,1.8298,1.2329,1.4814,Não
1990-06-18,0.9733333333333332,1.2329,1.8298,1.2329,1.4814,Não
1990-06-19,0.98,1.2329,1.8298,1.2329,1.4814,Não
1990-06-20,0.9733333333333332,1.2329,1.8298,1.2329,1.4814,Não
1990-06-21,0.9766666666666668,1.3432,1.8298,1.2329,1.4814,Não
1990-06-22,0.98,1.3432,1.8298,1.2329,1.4814,Não
1990-06-23,0.9833333333333334,1.3432,1.8298,1.2329,1.4814,Não
1990-06-24,0.98,1.3432,1.8298,1.2329,1.4814,Não
1990-06-25,0.98,1.3432,1.8298,1.2329,1.4814,Não
1990-06-26,0.9766666666666666,1.2329,1.8298,1.2329,1.4814,Não
1990-06-27,0.97,1.2329,1.8298,1.2329,1.4814,Não
1990-06-28,0.9766666666666666,1.2329,1.8298,1.2329,1.4814,Não
1990-06-29,0.9766666666666666,1.2329,1.8298,1.2329,1.4814,Não
1990-06-30,0.99,1.5774,1.8298,1.2329,1.4814,Não
1990-07-01,1.0033333333333332,1.9627,2.539,1.0259,1.5327,Não
1990-07-02,1.0033333333333332,2.2419,2.539,1.0259,1.5327,Não
1990-07-03,1.0033333333333332,2.2419,2.539,1.0259,1.5327,Não
1990-07-04,0.99,1.8298,2.539,1.0259,1.5327,Não
1990-07-05,0.99,1.7014,2.539,1.0259,1.5327,Não
1990-07-06,0.9933333333333332,2.1001,2.539,1.0259,1.5327,Não
1990-07-07,1.0133333333333334,2.539,2.539,1.0259,1.5327,Não
1990-07-08,0.9933333333333332,2.1001,2.539,1.0259,1.5327,Não
1990-07-09,0.9933333333333332,1.8298,2.539,1.0259,1.5327,Não
1990-07-10,0.98,1.7014,2.539,1.0259,1.5327,Não
1990-07-11,0.9933333333333332,1.7014,2.539,1.0259,1.5327,Não
1990-07-12,1.0166666666666666,1.8298,2.539,1.0259,1.5327,Não
1990-07-13,1.0133333333333334,1.9627,2.539,1.0259,1.5327,Não
1990-07-14,1.02,1.9627,2.539,1.0259,1.5327,Não
1990-07-15,1.0166666666666666,1.8298,2.539,1.0259,1.5327,Não
1990-07-16,1.0066666666666666,1.4581,2.539,1.0259,1.5327,Não
1990-07-17,0.9766666666666668,1.3432,2.539,1.0259,1.5327,Não
1990-07-18,0.9766666666666666,1.2329,2.539,1.0259,1.5327,Não
1990-07-19,0.9733333333333332,1.1271,2.539,1.0259,1.5327,Não
1990-07-20,0.97,1.0259,2.539,1.0259,1.5327,Não
1990-07-21,0.9633333333333334,1.0259,2.539,1.0259,1.5327,Não
1990-07-22,0.97,1.0259,2.539,1.0259,1.5327,Não
1990-07-23,0.97,1.0259,2.539,1.0259,1.5327,Não
1990-07-24,0.9733333333333332,1.1271,2.539,1.0259,1.5327,Não
1990-07-25,0.97,1.1271,2.539,1.0259,1.5327,Não
1990-07-26,0.97,1.1271,2.539,1.0259,1.5327,Não
1990-07-27,0.97,1.0259,2.539,1.0259,1.5327,Não
1990-07-28,0.9633333333333334,1.0259,2.539,1.0259,1.5327,Não
1990-07-29,0.97,1.0259,2.539,1.0259,1.5327,Não
1990-07-30,0.9633333333333334,1.1271,2.539,1.0259,1.5327,Não
1990-07-31,0.93,1.1271,2.539,1.0259,1.5327,Não
1990-08-01,0.97,2.1001,5.3276,1.7014,2.9092,Não
1990-08-02,0.97,2.1001,5.3276,1.7014,2.9092,Não
1990-08-03,0.9366666666666666,1.7014,5.3276,1.7014,2.9092,Não
1990-08-04,0.98,2.2419,5.3276,1.7014,2.9092,Não
1990-08-05,1.03,3.0178,5.3276,1.7014,2.9092,Não
1990-08-06,1.0166666666666666,2.8538,5.3276,1.7014,2.9092,Não
1990-08-07,0.9966666666666668,2.6941,5.3276,1.7014,2.9092,Não
1990-08-08,0.99,3.0178,5.3276,1.7014,2.9092,Não
1990-08-09,0.9733333333333332,2.8538,5.3276,1.7014,2.9092,Não
1990-08-10,0.9466666666666668,3.1862,5.3276,1.7014,2.9092,Não
1990-08-11,0.9033333333333332,2.6941,5.3276,1.7014,2.9092,Não
1990-08-12,0.8966666666666666,2.8538,5.3276,1.7014,2.9092,Não
1990-08-13,0.8933333333333332,3.0178,5.3276,1.7014,2.9092,Não
1990-08-14,0.8766666666666666,2.6941,5.3276,1.7014,2.9092,Não
1990-08-15,0.86,2.539,5.3276,1.7014,2.9092,Não
1990-08-16,0.8566666666666668,2.6941,5.3276,1.7014,2.9092,Não
1990-08-17,0.8366666666666666,2.3882,5.3276,1.7014,2.9092,Não
1990-08-18,0.8266666666666667,2.2419,5.3276,1.7014,2.9092,Não
1990-08-19,0.8433333333333334,3.0178,5.3276,1.7014,2.9092,Não
1990-08-20,0.85,2.6941,5.3276,1.7014,2.9092,Não
1990-08-21,0.8799999999999999,2.2419,5.3276,1.7014,2.9092,Não
1990-08-22,0.9033333333333332,2.1001,5.3276,1.7014,2.9092,Não
1990-08-23,0.9366666666666666,2.3882,5.3276,1.7014,2.9092,Não
1990-08-24,0.9566666666666668,2.6941,5.3276,1.7014,2.9092,Não
1990-08-25,0.9533333333333336,2.8538,5.3276,1.7014,2.9092,Não
1990-08-26,0.9633333333333334,3.0178,5.3276,1.7014,2.9092,Não
1990-08-27,0.9533333333333333,2.8538,5.3276,1.7014,2.9092,Não
1990-08-28,0.9533333333333336,4.0942,5.3276,1.7014,2.9092,Não
1990-08-29,1.1266666666666667,4.8991,5.3276,1.7014,2.9092,Não
1990-08-30,1.15,5.3276,5.3276,1.7014,2.9092,Não
1990-08-31,1.1366666666666667,5.1112,5.3276,1.7014,2.9092,Não
1990-09-01,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-09-02,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-09-03,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-09-04,1.05,3.3591,7.2135,1.5774,3.4464,Não
1990-09-05,1.0166666666666666,2.8538,7.2135,1.5774,3.4464,Não
1990-09-06,0.98,2.2419,7.2135,1.5774,3.4464,Não
1990-09-07,0.96,1.9627,7.2135,1.5774,3.4464,Não
1990-09-08,0.94,1.7014,7.2135,1.5774,3.4464,Não
1990-09-09,0.96,1.9627,7.2135,1.5774,3.4464,Não
1990-09-10,0.94,1.7014,7.2135,1.5774,3.4464,Não
1990-09-11,0.9266666666666667,1.5774,7.2135,1.5774,3.4464,Não
1990-09-12,0.93,1.5774,7.2135,1.5774,3.4464,Não
1990-09-13,0.97,2.1001,7.2135,1.5774,3.4464,Não
1990-09-14,0.98,2.2419,7.2135,1.5774,3.4464,Não
1990-09-15,1.23,7.2135,7.2135,1.5774,3.4464,Não
1990-09-16,1.2166666666666666,6.9628,7.2135,1.5774,3.4464,Não
1990-09-17,1.1966666666666663,6.4741,7.2135,1.5774,3.4464,Não
1990-09-18,1.16,5.5483,7.2135,1.5774,3.4464,Não
1990-09-19,1.13,4.8991,7.2135,1.5774,3.4464,Não
1990-09-20,1.09,4.0942,7.2135,1.5774,3.4464,Não
1990-09-21,1.04,3.1862,7.2135,1.5774,3.4464,Não
1990-09-22,1.0166666666666666,2.8538,7.2135,1.5774,3.4464,Não
1990-09-23,1.0066666666666666,2.6941,7.2135,1.5774,3.4464,Não
1990-09-24,1.0,2.539,7.2135,1.5774,3.4464,Não
1990-09-25,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-09-26,1.08,3.9039,7.2135,1.5774,3.4464,Não
1990-09-27,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-09-28,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-09-29,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-09-30,1.07,3.7179,7.2135,1.5774,3.4464,Não
1990-10-01,0.9666666666666668,3.5363,30.3876,1.8298,5.0955,Não
1990-10-02,0.97,3.3591,30.3876,1.8298,5.0955,Não
1990-10-03,0.9966666666666668,3.3591,30.3876,1.8298,5.0955,Não
1990-10-04,1.0066666666666666,3.1862,30.3876,1.8298,5.0955,Não
1990-10-05,1.02,3.1862,30.3876,1.8298,5.0955,Não
1990-10-06,1.05,3.3591,30.3876,1.8298,5.0955,Não
1990-10-07,1.08,3.9039,30.3876,1.8298,5.0955,Não
1990-10-08,1.06,3.5363,30.3876,1.8298,5.0955,Não
1990-10-09,1.04,3.1862,30.3876,1.8298,5.0955,Não
1990-10-10,1.03,3.0178,30.3876,1.8298,5.0955,Não
1990-10-11,1.03,3.0178,30.3876,1.8298,5.0955,Não
1990-10-12,1.02,2.8538,30.3876,1.8298,5.0955,Não
1990-10-13,1.0,2.539,30.3876,1.8298,5.0955,Não
1990-10-14,1.19,6.2362,30.3876,1.8298,5.0955,Não
1990-10-15,1.1366666666666667,5.1112,30.3876,1.8298,5.0955,Não
1990-10-16,1.116666666666667,4.6914,30.3876,1.8298,5.0955,Não
1990-10-17,1.1,4.289,30.3876,1.8298,5.0955,Não
1990-10-18,1.07,3.7179,30.3876,1.8298,5.0955,Não
1990-10-19,1.05,3.3591,30.3876,1.8298,5.0955,Não
1990-10-20,1.02,2.8538,30.3876,1.8298,5.0955,Não
1990-10-21,1.0066666666666666,2.6941,30.3876,1.8298,5.0955,Não
1990-10-22,0.97,2.1001,30.3876,1.8298,5.0955,Não
1990-10-23,0.97,2.1001,30.3876,1.8298,5.0955,Não
1990-10-24,0.9499999999999998,1.8298,30.3876,1.8298,5.0955,Não
1990-10-25,1.89,30.3876,30.3876,1.8298,5.0955,Não
1990-10-26,1.586666666666667,19.044,30.3876,1.8298,5.0955,Não
1990-10-27,1.36,10.8593,30.3876,1.8298,5.0955,Não
1990-10-28,1.14,5.1112,30.3876,1.8298,5.0955,Não
1990-10-29,1.09,4.0942,30.3876,1.8298,5.0955,Não
1990-10-30,1.08,3.9039,30.3876,1.8298,5.0955,Não
1990-10-31,1.06,3.5363,30.3876,1.8298,5.0955,Não
1990-11-01,1.06,3.5363,13.4566,2.1001,5.8366,Não
1990-11-02,1.05,3.3591,13.4566,2.1001,5.8366,Não
1990-11-03,1.05,3.3591,13.4566,2.1001,5.8366,Não
1990-11-04,1.07,3.7179,13.4566,2.1001,5.8366,Não
1990-11-05,1.04,3.1862,13.4566,2.1001,5.8366,Não
1990-11-06,1.02,2.8538,13.4566,2.1001,5.8366,Não
1990-11-07,1.0,2.539,13.4566,2.1001,5.8366,Não
1990-11-08,0.98,2.2419,13.4566,2.1001,5.8366,Não
1990-11-09,0.97,2.1001,13.4566,2.1001,5.8366,Não
1990-11-10,0.97,2.1001,13.4566,2.1001,5.8366,Não
1990-11-11,1.0,2.539,13.4566,2.1001,5.8366,Não
1990-11-12,1.0,2.539,13.4566,2.1001,5.8366,Não
1990-11-13,1.02,2.8538,13.4566,2.1001,5.8366,Não
1990-11-14,1.02,2.8538,13.4566,2.1001,5.8366,Não
1990-11-15,1.02,2.8538,13.4566,2.1001,5.8366,Não
1990-11-16,1.02,2.8538,13.4566,2.1001,5.8366,Não
1990-11-17,0.98,2.2419,13.4566,2.1001,5.8366,Não
1990-11-18,1.0,2.539,13.4566,2.1001,5.8366,Não
1990-11-19,0.97,2.1001,13.4566,2.1001,5.8366,Não
1990-11-20,1.41,12.4513,13.4566,2.1001,5.8366,Não
1990-11-21,1.37,11.1693,13.4566,2.1001,5.8366,Não
1990-11-22,1.33,9.9546,13.4566,2.1001,5.8366,Não
1990-11-23,1.27,8.259,13.4566,2.1001,5.8366,Não
1990-11-24,1.4400000000000002,13.4566,13.4566,2.1001,5.8366,Não
1990-11-25,1.37,11.1693,13.4566,2.1001,5.8366,Não
1990-11-26,1.346666666666667,11.4835,13.4566,2.1001,5.8366,Não
1990-11-27,1.4400000000000002,13.4566,13.4566,2.1001,5.8366,Não
1990-11-28,1.43,13.1173,13.4566,2.1001,5.8366,Não
1990-11-29,1.33,9.9546,13.4566,2.1001,5.8366,Não
1990-11-30,1.27,8.259,13.4566,2.1001,5.8366,Não
1990-12-01,1.3166666666666669,10.5536,32.8154,3.7179,8.2571,Não
1990-12-02,1.27,8.259,32.8154,3.7179,8.2571,Não
1990-12-03,1.27,8.259,32.8154,3.7179,8.2571,Não
1990-12-04,1.29,8.8073,32.8154,3.7179,8.2571,Não
1990-12-05,1.25,7.7278,32.8154,3.7179,8.2571,Não
1990-12-06,1.2,6.4741,32.8154,3.7179,8.2571,Não
1990-12-07,1.1466666666666665,5.3276,32.8154,3.7179,8.2571,Não
1990-12-08,1.1266666666666667,4.8991,32.8154,3.7179,8.2571,Não
1990-12-09,1.1233333333333333,5.1112,32.8154,3.7179,8.2571,Não
1990-12-10,1.11,4.488,32.8154,3.7179,8.2571,Não
1990-12-11,1.09,4.0942,32.8154,3.7179,8.2571,Não
1990-12-12,1.07,3.7179,32.8154,3.7179,8.2571,Não
1990-12-13,1.55,17.463,32.8154,3.7179,8.2571,Não
1990-12-14,1.5,15.5797,32.8154,3.7179,8.2571,Não
1990-12-15,1.4400000000000002,13.4566,32.8154,3.7179,8.2571,Não
1990-12-16,1.25,7.7278,32.8154,3.7179,8.2571,Não
1990-12-17,2.283333333333333,32.8154,32.8154,3.7179,8.2571,Não
1990-12-18,1.42,12.7822,32.8154,3.7179,8.2571,Não
1990-12-19,1.2066666666666668,6.7163,32.8154,3.7179,8.2571,Não
1990-12-20,1.19,6.2362,32.8154,3.7179,8.2571,Não
1990-12-21,1.13,4.8991,32.8154,3.7179,8.2571,Não
1990-12-22,1.11,4.488,32.8154,3.7179,8.2571,Não
1990-12-23,1.22,6.9628,32.8154,3.7179,8.2571,Não
1990-12-24,1.1666666666666667,5.7733,32.8154,3.7179,8.2571,Não
1990-12-25,1.2,6.4741,32.8154,3.7179,8.2571,Não
1990-12-26,1.28,8.531,32.8154,3.7179,8.2571,Não
1990-12-27,1.1566666666666665,5.5483,32.8154,3.7179,8.2571,Não
1990-12-28,1.11,4.488,32.8154,3.7179,8.2571,Não
1990-12-29,1.1366666666666667,5.1112,32.8154,3.7179,8.2571,Não
1990-12-30,1.1866666666666668,6.9628,32.8154,3.7179,8.2571,Não
1990-12-31,1.19,6.2362,32.8154,3.7179,8.2571,Não
1991-01-01,1.13,4.8991,24.182,3.9039,9.7615,Não
1991-01-02,1.14,5.1112,24.182,3.9039,9.7615,Não
1991-01-03,1.1,4.289,24.182,3.9039,9.7615,Não
1991-01-04,1.086666666666667,4.0942,24.182,3.9039,9.7615,Não
1991-01-05,1.09,4.0942,24.182,3.9039,9.7615,Não
1991-01-06,1.0766666666666669,3.9039,24.182,3.9039,9.7615,Não
1991-01-07,1.2966666666666666,9.0878,24.182,3.9039,9.7615,Não
1991-01-08,1.28,8.531,24.182,3.9039,9.7615,Não
1991-01-09,1.19,6.2362,24.182,3.9039,9.7615,Não
1991-01-10,1.16,5.5483,24.182,3.9039,9.7615,Não
1991-01-11,1.17,5.7733,24.182,3.9039,9.7615,Não
1991-01-12,1.2366666666666666,7.4685,24.182,3.9039,9.7615,Não
1991-01-13,1.29,8.8073,24.182,3.9039,9.7615,Não
1991-01-14,1.336666666666667,10.252,24.182,3.9039,9.7615,Não
1991-01-15,1.41,12.4513,24.182,3.9039,9.7615,Não
1991-01-16,1.366666666666667,11.1693,24.182,3.9039,9.7615,Não
1991-01-17,1.45,13.8,24.182,3.9039,9.7615,Não
1991-01-18,1.7299999999999998,24.182,24.182,3.9039,9.7615,Não
1991-01-19,1.616666666666667,20.1584,24.182,3.9039,9.7615,Não
1991-01-20,1.49,15.2155,24.182,3.9039,9.7615,Não
1991-01-21,1.41,12.4513,24.182,3.9039,9.7615,Não
1991-01-22,1.3500000000000003,10.5536,24.182,3.9039,9.7615,Não
1991-01-23,1.23,7.2135,24.182,3.9039,9.7615,Não
1991-01-24,1.3,9.0878,24.182,3.9039,9.7615,Não
1991-01-25,1.45,13.8,24.182,3.9039,9.7615,Não
1991-01-26,1.47,14.4995,24.182,3.9039,9.7615,Não
1991-01-27,1.36,10.8593,24.182,3.9039,9.7615,Não
1991-01-28,1.39,11.8019,24.182,3.9039,9.7615,Não
1991-01-29,1.31,9.3725,24.182,3.9039,9.7615,Não
1991-01-30,1.3,9.0878,24.182,3.9039,9.7615,Não
