data,vazao,nivel,chuva,Interpolado chuva
2015-06-01,10.9,359.0,0.0,Não
2015-06-02,,,0.0,Não
2015-06-03,,,0.40755288296941705,Sim
2015-06-04,,,0.01440008901335722,Sim
2015-06-05,,,0.0,Sim
2015-06-06,,,0.02641656635440592,Sim
2015-06-07,,,0.0,Sim
2015-06-08,,,0.0022840211062328483,Sim
2015-06-09,,,0.0003226808463832265,Sim
2015-06-10,,,0.0003226808463832265,Sim
2015-06-11,,,0.0,Sim
2015-06-12,,,0.0003226808463832265,Sim
2015-06-13,,,0.0003226808463832265,Sim
2015-06-14,,,0.0032778583053725175,Sim
2015-06-15,,,0.0,Sim
2015-06-16,,,0.32534317009839503,Sim
2015-06-17,,,0.4504451047360221,Sim
2015-06-18,,,0.08853547551717762,Sim
2015-06-19,,,0.04241229689202261,Sim
2015-06-20,,,8.04725990760724,Sim
2015-06-21,,,4.676181185322319,Sim
2015-06-22,,,0.22205077827001482,Sim
2015-06-23,,,0.13757984708192195,Sim
2015-06-24,,,0.000282162553864176,Sim
2015-06-25,,,3.269572345730106,Sim
2015-06-26,,,2.0068900455897625,Sim
2015-06-27,,,2.251450109859864,Sim
2015-06-28,,,0.1323613145083951,Sim
2015-06-29,,,0.016868858338945608,Sim
2015-06-30,10.928571428571429,359.1428571428572,0.0,Não
2015-07-01,10.966666666666669,359.3333333333333,0.0,Não
2015-07-02,,,0.0,Não
2015-07-03,,,1.4814463216887603,Sim
2015-07-04,,,0.0015627032935262323,Sim
2015-07-05,,,0.10321356476832039,Sim
2015-07-06,,,0.0,Sim
2015-07-07,,,0.18070798688236792,Sim
2015-07-08,,,0.0894799172537246,Sim
2015-07-09,,,0.040779503822052525,Sim
2015-07-10,,,0.04251413737386501,Sim
2015-07-11,,,0.12944474849457346,Sim
2015-07-12,,,0.04279581579291709,Sim
2015-07-13,,,0.12253706506653252,Sim
2015-07-14,,,0.11137415948437591,Sim
2015-07-15,,,0.19359390286355435,Sim
2015-07-16,,,0.001097502822532577,Sim
2015-07-17,,,0.14910089661750253,Sim
2015-07-18,,,0.18977741439298956,Sim
2015-07-19,,,0.0,Sim
2015-07-20,,,0.19660358872048211,Sim
2015-07-21,,,0.023842673515605647,Sim
2015-07-22,,,0.30809496469598624,Sim
2015-07-23,,,0.28295834410417664,Sim
2015-07-24,,,0.6031156590082151,Sim
2015-07-25,,,0.1476743872743563,Sim
2015-07-26,,,0.14828113835237458,Sim
2015-07-27,,,2.306113810248754,Sim
2015-07-28,6.724999999999999,331.6666666666667,0.0,Não
2015-07-29,9.05,349.25,0.0,Não
2015-07-30,9.020833333333334,349.125,0.0,Não
2015-07-31,8.045833333333333,343.25,0.0,Não
2015-08-01,8.979166666666666,348.875,0.0,Não
2015-08-02,8.366666666666667,344.9583333333333,0.0,Não
2015-08-03,8.3375,344.875,0.0,Não
2015-08-04,8.3375,344.875,0.0,Não
2015-08-05,8.283333333333333,344.5,0.0,Não
2015-08-06,8.079166666666667,343.25,0.0,Não
2015-08-07,8.1,343.375,0.0,Não
2015-08-08,7.979166666666667,342.625,0.0,Não
2015-08-09,8.200000000000001,344.0,0.0,Não
2015-08-10,8.379166666666666,345.125,0.0,Não
2015-08-11,8.433333333333334,345.5,0.0,Não
2015-08-12,8.2125,344.125,0.0,Não
2015-08-13,8.158333333333333,343.75,0.0,Não
2015-08-14,8.1,343.375,0.0,Não
2015-08-15,8.016666666666667,342.875,0.0,Não
2015-08-16,7.979166666666667,342.625,0.0,Não
2015-08-17,7.895833333333333,342.125,0.0,Não
2015-08-18,7.916666666666667,342.25,0.0,Não
2015-08-19,7.891666666666667,342.125,0.0,Não
2015-08-20,8.033333333333333,343.0,0.0,Não
2015-08-21,7.895833333333333,342.125,0.0,Não
2015-08-22,7.916666666666667,342.25,0.0,Não
2015-08-23,7.8125,341.625,0.0,Não
2015-08-24,7.895833333333333,342.125,0.0,Não
2015-08-25,7.699999999999999,340.875,0.0,Não
2015-08-26,7.6625,340.625,0.0,Não
2015-08-27,7.475,339.5,0.0,Não
2015-08-28,7.554166666666666,340.0,0.0,Não
2015-08-29,7.754166666666666,341.25,0.0,Não
2015-08-30,7.85,341.875,0.0,Não
2015-08-31,7.458333333333333,339.375,0.0,Não
2015-09-01,7.395833333333333,339.0,0.0,Não
2015-09-02,7.212499999999999,337.875,0.0,Não
2015-09-03,7.333333333333333,338.625,0.0,Não
2015-09-04,7.370833333333334,338.7083333333333,0.0,Não
2015-09-05,116.26666666666668,545.75,0.0,Não
2015-09-06,16.441666666666666,382.625,0.0,Não
2015-09-07,9.658333333333331,351.7916666666667,0.0,Não
2015-09-08,1.5125,276.875,0.0,Não
2015-09-09,0.6999999999999998,262.0,1.336634588579147,Sim
2015-09-10,0.6999999999999998,262.0,0.6298916235217806,Sim
2015-09-11,0.6999999999999998,262.0,0.020024531597668253,Sim
2015-09-12,3.7,292.3333333333333,4.137341215448363,Sim
2015-09-13,10.6625,357.625,1.5888540059864753,Sim
2015-09-14,13.795833333333333,372.75,14.080446748403405,Sim
